"","X.1","X.x","SiteSubsitePlot","duration","richness","richness_change","Jaccard","BrayCurtis","richness_change_abs","SiteSubsite","MOISTURE","LAT.x","LONG.x","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","MeanRichness","LogPlotSize","ShrubDivided","ForbDivided","GramDivided","X.y","LAT.y","LONG.y","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope","X","ForbSlope","GraminoidSlope","ShrubSlope"
"633",633,633,"LATNJA:RICH_MEADOW:Clip 1 C3",18,15,-1,0.428571428571429,0.183388157894737,1,"LATNJA:RICH_MEADOW","MOIST",68.35,18.65,1,"Eurasia",71.8842963386728,17.7248998855835,10.3908037757437,12,0,0.718842963386728,0.103908037757437,0.177248998855835,1376,68.35,18.65,-3.4,8.6,-14.2,686,76,0.0281886064972869,15.1857142857144,762,-0.162018497330285,0.885591469616083,-0.723572972285798
"634",634,634,"LATNJA:RICH_MEADOW:Clip 2 B",18,17,1,0.375,0.502423603793467,1,"LATNJA:RICH_MEADOW","MOIST",68.35,18.65,1,"Eurasia",62.9934805143626,17.0521371646219,19.9543823210156,14,0,0.629934805143626,0.199543823210156,0.170521371646219,1377,68.35,18.65,-3.4,8.6,-14.2,686,76,0.0281886064972869,15.1857142857144,763,-1.50614400080439,-0.930828117424003,2.43697211822839
"635",635,635,"LATNJA:RICH_MEADOW:Clip 2 C1",6,20,0,0.4,0.292780748663102,0,"LATNJA:RICH_MEADOW","MOIST",68.35,18.65,1,"Eurasia",44.1962191575195,24.7842199080589,31.0195609344216,16,0,0.441962191575195,0.310195609344216,0.247842199080589,1378,68.35,18.65,-3.4,8.6,-14.2,686,76,0.0281886064972869,15.1857142857144,764,-1.05243054159498,-0.896877889912122,1.9493084315071
"636",636,636,"LATNJA:RICH_MEADOW:Clip 2 C2",18,23,-2,0.285714285714286,0.404201680672269,2,"LATNJA:RICH_MEADOW","MOIST",68.35,18.65,1,"Eurasia",36.8307772281489,24.2637677608474,38.9054550110036,19,0,0.368307772281489,0.389054550110036,0.242637677608474,1379,68.35,18.65,-3.4,8.6,-14.2,686,76,0.0281886064972869,15.1857142857144,765,-0.543554958100926,-0.0976091513568843,0.641164109457811
"637",637,637,"LATNJA:RICH_MEADOW:Clip 2 C3",6,15,-1,0.428571428571429,0.215473145780051,1,"LATNJA:RICH_MEADOW","MOIST",68.35,18.65,1,"Eurasia",71.222703128074,7.0824316348613,21.6948652370647,12,0,0.71222703128074,0.216948652370647,0.070824316348613,1380,68.35,18.65,-3.4,8.6,-14.2,686,76,0.0281886064972869,15.1857142857144,766,-0.737753295298245,-1.09767151007586,1.8354248053741
"638",638,638,"WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_11",10,8,1,0.285714285714286,0.0799120234604105,1,"WOLFCREEK:WOLFCREEK","DRY",61.56,-135.13,1,"North America-West",87.3017812533942,6.19365700010861,6.50456174649723,7,0,0.873017812533942,0.0650456174649723,0.0619365700010861,1387,61.56,-135.13,0.3,14.5,-13.5,265,45,0.0187580149247203,0.201680672268911,1239,0.472873900293266,-0.0146627565982687,-0.458211143694995
"639",639,639,"TOOLIK:MOIST:17",14,12,0,0.166666666666667,0.255273013995663,0,"TOOLIK:MOIST","MOIST",68.62,-149.61,0.5625,"North America-West",54.3687188111339,42.2203555581954,3.41092563067066,9,-0.575364144903562,0.543687188111339,0.0341092563067066,0.422203555581954,1394,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1154,0.016644921752633,1.78084019530398,-1.79748511705662
"640",640,640,"KANGER:DOPEY:B_GRAZED",13,6,1,0.4,0.391025641025641,1,"KANGER:DOPEY","MOIST",67.1103,-50.344,0.25,"GreenIceLand",94.0000552608311,2.14342948717949,3.85651525198939,4,-1.38629436111989,0.940000552608311,0.0385651525198939,0.0214342948717949,1397,67.1103,-50.344,-5.5,7.5,-16.5,203,80,0.0502986174938737,1.92296918767514,733,-0.00396873241700823,-0.237470862470863,0.24143959488787
"641",641,641,"KANGER:SNEEZY:A_GRAZED",13,3,1,0,0.042063492063492,1,"KANGER:SNEEZY","MOIST",67.11377,-50.337,0.25,"GreenIceLand",94.3253968253968,5.11904761904762,0.555555555555556,2,-1.38629436111989,0.943253968253968,0.00555555555555556,0.0511904761904762,1399,67.11377,-50.337,-5.5,7.5,-16.5,203,81,0.0502054337359955,1.9098039215687,734,0.0854700854700837,0.238095238095233,-0.323565323565317
"642",642,642,"KANGER:SNEEZY:G_GRAZED",11,3,0,0,0.186630036630037,0,"KANGER:SNEEZY","MOIST",67.11377,-50.337,0.25,"GreenIceLand",93.8951439497357,5.96301207863308,0.141843971631206,3,-1.38629436111989,0.938951439497357,0.00141843971631206,0.0596301207863308,1400,67.11377,-50.337,-5.5,7.5,-16.5,203,81,0.0502054337359955,1.9098039215687,735,0.0220482857457848,-0.262008766812619,0.239960481066834
"643",643,643,"ZACKENBERG:ABRASION PLATEAU:A1",11,4,0,0.5,0.35,0,"ZACKENBERG:ABRASION PLATEAU","DRY",74.47427,-20.52895,0.5625,"GreenIceLand",5,95,0,3,-0.575364144903562,0.05,0,0.95,1409,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1244,NA,-0.909090909090915,0.909090909090915
"644",644,644,"ZACKENBERG:ABRASION PLATEAU:A2",11,3,1,0,0.2,1,"ZACKENBERG:ABRASION PLATEAU","DRY",74.47427,-20.52895,0.5625,"GreenIceLand",3.33333333333333,96.6666666666667,0,2,-0.575364144903562,0.0333333333333333,0,0.966666666666667,1410,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1245,NA,-0.606060606060606,0.60606060606061
"645",645,645,"ZACKENBERG:ABRASION PLATEAU:A5",11,5,1,0.5,0.15,1,"ZACKENBERG:ABRASION PLATEAU","DRY",74.47427,-20.52895,0.5625,"GreenIceLand",2.5,85,12.5,4,-0.575364144903562,0.025,0.125,0.85,1411,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1246,-1.36363636363637,0.909090909090915,0.454545454545458
"646",646,646,"ZACKENBERG:CASSIOPE TETRAGONA HEATH:C2",11,3,1,0,0.0350601779173208,1,"ZACKENBERG:CASSIOPE TETRAGONA HEATH","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",98.7179487179487,1.28205128205128,0,2,-0.575364144903562,0.987179487179487,0,0.0128205128205128,1413,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1247,NA,0.233100233100235,-0.233100233100235
"647",647,647,"ZACKENBERG:CASSIOPE TETRAGONA HEATH:C3",11,4,1,0,0.0285714285714285,1,"ZACKENBERG:CASSIOPE TETRAGONA HEATH","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",97.1428571428571,2.85714285714286,0,4,-0.575364144903562,0.971428571428571,0,0.0285714285714286,1414,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1248,NA,0,1.82701667919568e-15
"648",648,648,"ZACKENBERG:CASSIOPE TETRAGONA HEATH:C4",11,5,3,0,0.105263157894737,3,"ZACKENBERG:CASSIOPE TETRAGONA HEATH","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",97.3684210526316,1.31578947368421,1.31578947368421,4,-0.575364144903562,0.973684210526316,0.0131578947368421,0.0131578947368421,1415,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1249,0.239234449760767,0.239234449760767,-0.478468899521532
"649",649,649,"ZACKENBERG:FEN:F1",11,8,-4,0.5,0.436170212765957,4,"ZACKENBERG:FEN","WET",74.47427,-20.52895,0.5625,"GreenIceLand",15.6914893617021,78.6266924564797,5.68181818181818,5,-0.575364144903562,0.156914893617021,0.0568181818181818,0.786266924564797,1417,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1250,1.03305785123968,-2.72551433093021,1.69245647969053
"650",650,650,"ZACKENBERG:FEN:F2",11,6,2,0.5,0.356503198294243,2,"ZACKENBERG:FEN","WET",74.47427,-20.52895,0.5625,"GreenIceLand",6.46055437100213,83.5394456289979,10,4,-0.575364144903562,0.0646055437100213,0.1,0.835394456289979,1418,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1251,1.81818181818183,-2.7214576468308,0.903275828648969
"651",651,651,"ZACKENBERG:FEN:F3",11,4,2,0,0.401515151515151,2,"ZACKENBERG:FEN","WET",74.47427,-20.52895,0.5625,"GreenIceLand",13.6363636363636,73.1060606060606,13.2575757575758,3,-0.575364144903562,0.136363636363636,0.132575757575758,0.731060606060606,1419,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1252,0.89531680440772,-3.37465564738294,2.47933884297522
"652",652,652,"ZACKENBERG:FEN:F4",11,3,0,0.666666666666667,0.192307692307692,0,"ZACKENBERG:FEN","WET",74.47427,-20.52895,0.5625,"GreenIceLand",9.61538461538462,90.3846153846154,0,2,-0.575364144903562,0.0961538461538462,0,0.903846153846154,1420,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1253,NA,-1.74825174825176,1.74825174825176
"653",653,653,"ZACKENBERG:FEN:F5",11,4,1,0.666666666666667,0.175,1,"ZACKENBERG:FEN","WET",74.47427,-20.52895,0.5625,"GreenIceLand",3.75,91.25,5,2,-0.575364144903562,0.0375,0.05,0.9125,1421,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1254,0.909090909090915,-1.5909090909091,0.681818181818186
"654",654,654,"ZACKENBERG:GRASSLAND:G1",11,5,-1,0,0.202352941176471,1,"ZACKENBERG:GRASSLAND","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",10.8235294117647,82.2352941176471,6.94117647058824,4,-0.575364144903562,0.108235294117647,0.0694117647058824,0.822352941176471,1422,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1255,-0.192513368983958,-1.048128342246,1.24064171122996
"655",655,655,"ZACKENBERG:GRASSLAND:G2",11,4,1,0,0.104037267080745,1,"ZACKENBERG:GRASSLAND","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",4.34782608695652,95.6521739130435,0,4,-0.575364144903562,0.0434782608695652,0,0.956521739130435,1423,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1256,NA,-0.790513833992099,0.7905138339921
"656",656,656,"ZACKENBERG:GRASSLAND:G3",11,3,0,0,0.128482972136223,0,"ZACKENBERG:GRASSLAND","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",0,90.6346749226006,9.36532507739938,3,-0.575364144903562,0,0.0936532507739938,0.906346749226006,1424,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1257,1.16802701942022,-1.16802701942022,NA
"657",657,657,"ZACKENBERG:GRASSLAND:G4",11,3,0,0.666666666666667,0.111111111111111,0,"ZACKENBERG:GRASSLAND","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",5.55555555555556,94.4444444444444,0,2,-0.575364144903562,0.0555555555555556,0,0.944444444444444,1425,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1258,NA,-1.01010101010102,1.01010101010102
"658",658,658,"ZACKENBERG:GRASSLAND:G5",11,5,1,0,0.202959830866807,1,"ZACKENBERG:GRASSLAND","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",5.35588442565187,87.0683579985906,7.57575757575758,4,-0.575364144903562,0.0535588442565187,0.0757575757575758,0.870683579985906,1426,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1259,1.37741046831957,-1.50554167467487,0.128131206355309
"659",659,659,"ZACKENBERG:SALIX ARCTICA SNOWBED:S1",11,6,-2,0.5,0.227368421052632,2,"ZACKENBERG:SALIX ARCTICA SNOWBED","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",80.7368421052632,15.2631578947368,4,4,-0.575364144903562,0.807368421052632,0.04,0.152631578947368,1428,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1260,-0.727272727272732,-0.861244019138762,1.58851674641149
"660",660,660,"ZACKENBERG:SALIX ARCTICA SNOWBED:S2",11,7,-3,0.5,0.21969696969697,3,"ZACKENBERG:SALIX ARCTICA SNOWBED","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",84.469696969697,9.72222222222222,5.80808080808081,4,-0.575364144903562,0.84469696969697,0.0580808080808081,0.0972222222222222,1429,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1261,0.045913682277319,-1.76767676767678,1.72176308539946
"661",661,661,"ZACKENBERG:SALIX ARCTICA SNOWBED:S3",11,5,-1,0.5,0.0791826309067687,1,"ZACKENBERG:SALIX ARCTICA SNOWBED","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",87.5478927203065,9.00383141762452,3.44827586206897,4,-0.575364144903562,0.875478927203065,0.0344827586206897,0.0900383141762452,1430,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1262,0.626959247648907,-0.38314176245211,-0.243817485196798
"662",662,662,"ZACKENBERG:SALIX ARCTICA SNOWBED:S4",11,8,-4,0,0.183946488294314,4,"ZACKENBERG:SALIX ARCTICA SNOWBED","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",81.1872909698997,16.6387959866221,2.17391304347826,6,-0.575364144903562,0.811872909698997,0.0217391304347826,0.166387959866221,1431,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1263,0.39525691699605,0.927333536029195,-1.32259045302524
"663",663,663,"ZACKENBERG:SALIX ARCTICA SNOWBED:S5",11,8,0,0.75,0.340958605664488,0,"ZACKENBERG:SALIX ARCTICA SNOWBED","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",74.1285403050109,14.0522875816993,11.8191721132898,5,-0.575364144903562,0.741285403050109,0.118191721132898,0.140522875816993,1432,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1264,-0.544662309368195,-1.48544266191326,2.03010497128146
"664",664,664,"ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V4",11,3,0,0,0.190981432360743,0,"ZACKENBERG:VACCINIUM ULIGONOSUM HEATH","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",100,0,0,3,-0.575364144903562,1,0,0,1433,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1265,NA,NA,0
"665",665,665,"ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V5",11,4,0,0,0,0,"ZACKENBERG:VACCINIUM ULIGONOSUM HEATH","MOIST",74.47427,-20.52895,0.5625,"GreenIceLand",100,0,0,4,-0.575364144903562,1,0,0,1434,74.47427,-20.52895,-9.9,4.1,-20.8,182,82,0.0387114367231274,2.79915966386559,1266,NA,NA,0
"666",666,666,"TOOLIK:DRY:3",13,6,-2,0,0.221428571428571,2,"TOOLIK:DRY","DRY",68.62,-149.61,0.5625,"North America-West",95.8547008547009,1.42857142857143,2.71672771672772,4,-0.575364144903562,0.958547008547009,0.0271672771672772,0.0142857142857143,1446,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1085,-0.101371496720363,-0.006644518272399,0.108016014992761
"667",667,667,"TOOLIK:DRY:5",13,6,-2,0,0.309523809523809,2,"TOOLIK:DRY","DRY",68.62,-149.61,0.5625,"North America-West",96.5823925206076,1.115003417635,2.30260406175738,5,-0.575364144903562,0.965823925206076,0.0230260406175738,0.01115003417635,1447,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1086,0.0920148595897527,0.00719292946954345,-0.0992077890592981
"668",668,668,"TOOLIK:DRY:6",13,6,-1,0,0.360991379310345,1,"TOOLIK:DRY","DRY",68.62,-149.61,0.5625,"North America-West",94.6977969348659,5.3022030651341,0,5,-0.575364144903562,0.946977969348659,0,0.053022030651341,1448,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1087,NA,-0.198302592889611,0.198302592889607
"669",669,669,"TOOLIK:IMNAVAIT:1",18,9,4,0,0.460171568627451,4,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",61.0068502873963,3.89777586566542,35.0953738469383,7,0,0.610068502873963,0.350953738469383,0.0389777586566542,1449,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1088,1.96569013736306,0.441632770129328,-2.40732290749239
"670",670,670,"TOOLIK:IMNAVAIT:2",18,10,1,0,0.16212676794133,1,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",65.6150689715383,26.8689977300506,7.51593329841104,10,0,0.656150689715383,0.0751593329841104,0.268689977300506,1450,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1097,-0.380871311332286,0.827905826203364,-0.447034514871079
"671",671,671,"TOOLIK:IMNAVAIT:3",18,10,-3,0.285714285714286,0.240147783251231,3,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",68.5690359962016,3.44005949908006,27.9909045047184,7,0,0.685690359962016,0.279909045047184,0.0344005949908006,1451,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1108,-0.00996597226343854,-0.137863028468554,0.147829000731993
"672",672,672,"TOOLIK:IMNAVAIT:4",18,12,2,0.4,0.16637323943662,2,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",73.3297318296669,18.2503815326845,8.41988663764854,9,0,0.733297318296669,0.0841988663764854,0.182503815326845,1452,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1118,0.418064245879138,-0.029625673757696,-0.388438572121442
"673",673,673,"TOOLIK:IMNAVAIT:5",18,7,2,0,0.158988764044944,2,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",36.2921348314607,63.7078651685393,0,6,0,0.362921348314607,0,0.637078651685393,1453,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1128,NA,0.411985018726589,-0.411985018726588
"674",674,674,"TOOLIK:IMNAVAIT:6",18,14,-1,0.461538461538462,0.214243498817967,1,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",69.6949201901171,21.4375249733697,8.86755483651324,11,0,0.696949201901171,0.0886755483651324,0.214375249733697,1454,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1138,0.0602257544937762,-0.217371428271714,0.157145673777939
"675",675,675,"TOOLIK:IMNAVAIT:7",18,12,3,0.222222222222222,0.383116883116883,3,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",75.9848792743529,20.435148066727,3.57997265892003,8,0,0.759848792743529,0.0357997265892003,0.20435148066727,1455,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1148,-0.173729778992937,-0.627289969395233,0.80101974838817
"676",676,676,"TOOLIK:IMNAVAIT:8",18,14,-2,0.333333333333333,0.281228433402347,2,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",76.3807036127562,18.6952910587895,4.92400532845427,9,0,0.763807036127562,0.0492400532845427,0.186952910587895,1456,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1151,-0.0398029113903735,0.49226946143023,-0.452466550039857
"677",677,677,"TOOLIK:IMNAVAIT:9",18,10,0,0.4,0.237519300051467,0,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",73.6101647912475,7.31466467622702,19.0751705325255,8,0,0.736101647912475,0.190751705325255,0.0731466467622702,1457,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1152,-0.225642051627962,0.287547616541119,-0.0619055649131562
"678",678,678,"TOOLIK:IMNAVAIT:10",18,8,0,0,0.368347338935574,0,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",69.0571265959567,10.3945698129439,20.5483035910994,9,0,0.690571265959567,0.205483035910994,0.103945698129439,1458,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1089,-0.70527649261952,0.457988438821222,0.247288053798297
"679",679,679,"TOOLIK:IMNAVAIT:11",18,10,-1,0.222222222222222,0.194711538461538,1,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",75.9615926022176,18.4963509182259,5.54205647955648,9,0,0.759615926022176,0.0554205647955648,0.184963509182259,1459,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1090,-0.141213328713329,-0.163811648186648,0.305024976899977
"680",680,680,"TOOLIK:IMNAVAIT:12",18,10,1,0.222222222222222,0.188278165806256,1,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",63.8650419587775,31.302959683366,4.83199835785645,8,0,0.638650419587775,0.0483199835785645,0.31302959683366,1460,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1091,-0.161152894337441,0.166656870135399,-0.00550397579795742
"681",681,681,"TOOLIK:IMNAVAIT:13",18,8,1,0,0.194331983805668,1,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",70.0749125561156,22.7035996584869,7.22148778539756,8,0,0.700749125561156,0.0722148778539756,0.227035996584869,1461,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1092,-0.33388416095183,1.04693051309593,-0.713046352144096
"682",682,682,"TOOLIK:IMNAVAIT:14",18,13,-2,0.181818181818182,0.299626400996264,2,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",71.7021047614655,18.5742893162984,9.72360592223606,10,0,0.717021047614655,0.0972360592223606,0.185742893162984,1462,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1093,0.180411420137447,0.888071480917752,-1.0684829010552
"683",683,683,"TOOLIK:IMNAVAIT:15",18,9,0,0.444444444444444,0.297101449275362,0,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",56.2629399585921,42.5983436853002,1.13871635610766,7,0,0.562629399585921,0.0113871635610766,0.425983436853002,1463,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1094,0.148378191856453,1.53554175293306,-1.68391994478951
"684",684,684,"TOOLIK:IMNAVAIT:16",18,8,2,0,0.243550969578367,2,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",90.0899794783646,8.59352879418478,1.31649172745063,7,0,0.900899794783646,0.0131649172745063,0.0859352879418478,1464,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1095,0.08302200083022,0.319584589312546,-0.402606590142768
"685",685,685,"TOOLIK:IMNAVAIT:19",18,10,0,0.4,0.370967741935484,0,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",42.8076375711575,16.1496679316888,41.0426944971537,8,0,0.428076375711575,0.410426944971537,0.161496679316888,1467,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1096,0.132637571157496,0.658301707779886,-0.790939278937381
"686",686,686,"TOOLIK:IMNAVAIT:20",18,11,1,0,0.195559754369391,1,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",62.8603498802633,23.8597400338882,13.2799100858485,11,0,0.628603498802633,0.132799100858485,0.238597400338882,1468,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1098,-0.13620646570329,0.451023891720738,-0.314817426017449
"687",687,687,"TOOLIK:IMNAVAIT:21",18,10,0,0.2,0.332779623477298,0,"TOOLIK:IMNAVAIT","MOIST",68.62,-149.28,1,"North America-West",61.1137556410559,30.9701084220801,7.91613593686395,9,0,0.611137556410559,0.0791613593686395,0.309701084220801,1469,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1099,-0.43948440055619,1.56481031607422,-1.12532591551803
