"","SiteSubsitePlot","NbSpeciesPerTrendPlot","TotalSpecies","SiteSubsite","LAT","SurveyedArea","Region","MOISTURE","Duration","PlotGraminoidMean","PlotShrubMean","PlotForbMean","MeanRichness","Extinct","Coloniser","Persisting"
"778","LOGH:LOGH2:LOGH2_T10",2,8,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,16.3672614506328,83.4464665669986,0.186271982368611,6,0.25,0.25,0.5
"779","LOGH:LOGH2:LOGH2_T11",5,10,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,11.4118980335347,88.4842598065484,0.103842159916926,7,0.5,0.1,0.4
"780","LOGH:LOGH2:LOGH2_T12",0,6,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,14.5176147931812,85.4823852068188,0,6,0,0.166666666666667,0.833333333333333
"781","LOGH:LOGH2:LOGH2_T2",3,8,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,22.9451885977757,76.5404287729592,0.514382629265136,7,0.375,0,0.625
"782","LOGH:LOGH2:LOGH2_T3",1,9,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,14.2030646750195,84.5461587571748,1.25077656780571,6,0.111111111111111,0.222222222222222,0.666666666666667
"783","LOGH:LOGH2:LOGH2_T4",1,7,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,18.7116770459034,81.1606090332792,0.127713920817369,6,0.142857142857143,0.142857142857143,0.714285714285714
"784","LOGH:LOGH2:LOGH2_T5",1,7,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,18.2554988828708,81.6262978074365,0.118203309692671,7,0.142857142857143,0,0.857142857142857
"785","LOGH:LOGH2:LOGH2_T6",0,6,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,11.606003087504,88.393996912496,0,5,0,0.166666666666667,0.833333333333333
"786","LOGH:LOGH2:LOGH2_T7",2,7,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,22.8802331974293,76.8813208211969,0.238445981373748,6,0.285714285714286,0.142857142857143,0.571428571428571
"787","LOGH:LOGH2:LOGH2_T8",0,6,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,14.4311102367368,85.5688897632632,0,6,0,0,1
"788","LOGH:LOGH2:LOGH2_T9",0,5,"LOGH:LOGH2",62.10253,1,"Eurasia","DRY",16,19.4046714292952,80.5953285707048,0,5,0,0,1
"789","LOGH:LOGH4:LOGH4_T1",5,11,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,11.592662718632,88.2447356553517,0.16260162601626,7,0.454545454545455,0.0909090909090909,0.454545454545455
"790","LOGH:LOGH4:LOGH4_T10",2,9,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,19.8504841878336,72.9059962794903,7.24351953267616,7,0.222222222222222,0.333333333333333,0.444444444444444
"791","LOGH:LOGH4:LOGH4_T11",4,12,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,42.3158112307727,52.0938484051463,5.590340364081,8,0.333333333333333,0.166666666666667,0.5
"792","LOGH:LOGH4:LOGH4_T12",4,11,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,13.1449980162773,85.5350567292088,1.31994525451387,8,0.363636363636364,0.0909090909090909,0.545454545454545
"793","LOGH:LOGH4:LOGH4_T2",3,9,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,13.6496786585037,86.2180462092212,0.132275132275132,6,0.333333333333333,0.111111111111111,0.555555555555556
"794","LOGH:LOGH4:LOGH4_T3",6,12,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,27.1691971429979,64.5885140333397,8.24228882366241,7,0.5,0.166666666666667,0.333333333333333
"795","LOGH:LOGH4:LOGH4_T4",1,11,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,38.1981002617522,58.6729248715478,3.12897486669999,9,0.0909090909090909,0.0909090909090909,0.818181818181818
"796","LOGH:LOGH4:LOGH4_T5",2,11,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,29.5640819344362,69.8122188604583,0.623699205105495,8,0.181818181818182,0.181818181818182,0.636363636363636
"797","LOGH:LOGH4:LOGH4_T6",3,12,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,56.2282683348988,41.5968125168805,2.17491914822067,9,0.25,0.0833333333333333,0.666666666666667
"798","LOGH:LOGH4:LOGH4_T7",1,9,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,25.1370993811767,73.7997103801343,1.06319023868899,7,0.111111111111111,0.444444444444444,0.444444444444444
"799","LOGH:LOGH4:LOGH4_T8",3,11,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,35.3882742366912,60.9207834901306,3.69094227317819,9,0.272727272727273,0.0909090909090909,0.636363636363636
"800","LOGH:LOGH4:LOGH4_T9",3,10,"LOGH:LOGH4",62.10253,1,"Eurasia","DRY",16,42.4708133989804,57.0730642036638,0.456122397355814,8,0.3,0.2,0.5
"801","LOGH:LOGH5:LOGH5_T1",1,7,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,12.8237428680423,87.1762571319577,0,6,0.142857142857143,0.285714285714286,0.571428571428571
"802","LOGH:LOGH5:LOGH5_T10",1,7,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,7.45202877878185,92.5479712212181,0,6,0.142857142857143,0,0.857142857142857
"803","LOGH:LOGH5:LOGH5_T11",0,7,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,8.32096384698336,91.6790361530166,0,6,0,0.142857142857143,0.857142857142857
"804","LOGH:LOGH5:LOGH5_T12",1,7,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,4.29381974822643,95.7061802517736,0,7,0.142857142857143,0,0.857142857142857
"805","LOGH:LOGH5:LOGH5_T2",0,7,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,22.0589036756526,77.9410963243474,0,6,0,0.285714285714286,0.714285714285714
"806","LOGH:LOGH5:LOGH5_T3",1,7,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,8.78474918707565,91.2152508129244,0,7,0.142857142857143,0,0.857142857142857
"807","LOGH:LOGH5:LOGH5_T4",0,6,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,8.17330266907215,91.8266973309278,0,6,0,0,1
"808","LOGH:LOGH5:LOGH5_T5",0,6,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,6.89745518512642,93.1025448148736,0,6,0,0,1
"809","LOGH:LOGH5:LOGH5_T6",0,6,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,19.0955996567493,80.9044003432507,0,6,0,0,1
"810","LOGH:LOGH5:LOGH5_T7",1,7,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,7.4012823359457,92.5987176640543,0,5,0.142857142857143,0.428571428571429,0.428571428571429
"811","LOGH:LOGH5:LOGH5_T8",0,6,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,7.27558434325352,92.7244156567465,0,5,0,0.166666666666667,0.833333333333333
"812","LOGH:LOGH5:LOGH5_T9",0,6,"LOGH:LOGH5",62.10253,1,"Eurasia","DRY",16,15.449827949828,84.5501720501721,0,6,0,0.166666666666667,0.833333333333333
"813","LORI:LORI1:LORI1_T1",2,7,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.0896063396063396,99.9103936603937,0,6,0.285714285714286,0.142857142857143,0.571428571428571
"814","LORI:LORI1:LORI1_T10",2,8,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.151179595940457,99.8488204040595,0,7,0.25,0.125,0.625
"815","LORI:LORI1:LORI1_T11",1,8,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,6.53420008001589,93.4657999199841,0,7,0.125,0,0.875
"816","LORI:LORI1:LORI1_T12",0,7,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.642995810657289,99.3570041893427,0,7,0,0.142857142857143,0.857142857142857
"817","LORI:LORI1:LORI1_T13",1,8,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,2.12610360599936,96.8935042371379,0.980392156862745,7,0.125,0.125,0.75
"818","LORI:LORI1:LORI1_T14",2,8,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.141789608308563,99.8029312319347,0.0552791597567717,7,0.25,0,0.75
"819","LORI:LORI1:LORI1_T15",0,7,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,2.23359579471654,97.7664042052835,0,7,0,0,1
"820","LORI:LORI1:LORI1_T16",0,6,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,1.48771913477796,98.512280865222,0,6,0,0.166666666666667,0.833333333333333
"821","LORI:LORI1:LORI1_T17",1,7,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.918074470541821,99.0819255294582,0,7,0.142857142857143,0,0.857142857142857
"822","LORI:LORI1:LORI1_T18",1,8,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.538202740640465,99.4617972593595,0,7,0.125,0,0.875
"823","LORI:LORI1:LORI1_T19",0,7,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,1.22050628906979,98.7794937109302,0,7,0,0,1
"824","LORI:LORI1:LORI1_T2",1,7,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.135972861736167,99.8640271382638,0,6,0.142857142857143,0.142857142857143,0.714285714285714
"825","LORI:LORI1:LORI1_T20",3,9,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.510425013466313,99.4895749865337,0,7,0.333333333333333,0.111111111111111,0.555555555555556
"826","LORI:LORI1:LORI1_T3",0,8,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.0769542429127417,99.9230457570873,0,6,0,0.25,0.75
"827","LORI:LORI1:LORI1_T4",0,6,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.422508093375559,99.5774919066244,0,6,0,0.166666666666667,0.833333333333333
"828","LORI:LORI1:LORI1_T5",1,8,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.26707473420041,99.7329252657996,0,7,0.125,0.125,0.75
"829","LORI:LORI1:LORI1_T6",0,6,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.427410918827368,99.5725890811726,0,6,0,0.166666666666667,0.833333333333333
"830","LORI:LORI1:LORI1_T7",2,8,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.618863068611352,99.3811369313887,0,6,0.25,0.125,0.625
"831","LORI:LORI1:LORI1_T8",1,9,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,1.3230451034455,98.6769548965545,0,7,0.111111111111111,0.222222222222222,0.666666666666667
"832","LORI:LORI1:LORI1_T9",1,8,"LORI:LORI1",62.11508,1,"Eurasia","DRY",16,0.196982101827194,99.8030178981728,0,7,0.125,0.125,0.75
"833","LORI:LORI3:LORI3_T1",2,8,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,1.23112651998771,98.7688734800123,0,6,0.25,0.125,0.625
"834","LORI:LORI3:LORI3_T10",4,7,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,4.49902838997109,95.5009716100289,0,5,0.571428571428571,0.142857142857143,0.285714285714286
"835","LORI:LORI3:LORI3_T11",1,7,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,5.84370564486159,94.1562943551384,0,6,0.142857142857143,0.142857142857143,0.714285714285714
"836","LORI:LORI3:LORI3_T12",1,8,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,1.73267286050012,98.2673271394999,0,6,0.125,0.25,0.625
"837","LORI:LORI3:LORI3_T13",1,8,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,3.26279824343555,96.7372017565644,0,6,0.125,0.125,0.75
"838","LORI:LORI3:LORI3_T14",1,8,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,2.59750810114366,97.4024918988563,0,6,0.125,0.25,0.625
"839","LORI:LORI3:LORI3_T15",0,8,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,4.4477300636689,95.5522699363311,0,7,0,0.125,0.875
"840","LORI:LORI3:LORI3_T16",0,8,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,2.30501474585315,97.6949852541468,0,6,0,0.125,0.875
"841","LORI:LORI3:LORI3_T17",1,7,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,2.794380329682,97.205619670318,0,6,0.142857142857143,0.142857142857143,0.714285714285714
"842","LORI:LORI3:LORI3_T18",1,9,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,0.73426465825382,99.2657353417462,0,8,0.111111111111111,0.111111111111111,0.777777777777778
"843","LORI:LORI3:LORI3_T19",1,6,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,2.3400807824734,97.6599192175266,0,6,0.166666666666667,0,0.833333333333333
"844","LORI:LORI3:LORI3_T2",1,7,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,0.731452458577611,99.2685475414224,0,6,0.142857142857143,0.142857142857143,0.714285714285714
"845","LORI:LORI3:LORI3_T20",2,7,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,2.25318050924084,97.7468194907592,0,7,0.285714285714286,0,0.714285714285714
"846","LORI:LORI3:LORI3_T3",0,6,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,2.36029991591942,97.6397000840806,0,6,0,0.166666666666667,0.833333333333333
"847","LORI:LORI3:LORI3_T4",1,8,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,4.47203694521172,95.5279630547883,0,7,0.125,0.125,0.75
"848","LORI:LORI3:LORI3_T5",2,8,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,3.32117486484464,96.6788251351554,0,5,0.25,0.25,0.5
"849","LORI:LORI3:LORI3_T6",1,8,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,4.46497443751989,95.5350255624801,0,6,0.125,0.5,0.375
"850","LORI:LORI3:LORI3_T7",1,7,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,4.41480028983928,95.5851997101607,0,6,0.142857142857143,0,0.857142857142857
"851","LORI:LORI3:LORI3_T8",1,7,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,2.48206934019159,97.5179306598084,0,6,0.142857142857143,0.142857142857143,0.714285714285714
"852","LORI:LORI3:LORI3_T9",3,10,"LORI:LORI3",62.11508,1,"Eurasia","DRY",16,2.00613672239786,97.9938632776021,0,7,0.3,0.1,0.6
"853","LORI:LORI4:LORI4_T1",1,7,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,5.56575788948559,94.3823210305559,0.0519210799584631,6,0.142857142857143,0.142857142857143,0.714285714285714
"854","LORI:LORI4:LORI4_T10",1,8,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.447570332480818,99.5524296675192,0,6,0.125,0.375,0.5
"855","LORI:LORI4:LORI4_T11",2,8,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.91606196284288,99.0839380371571,0,5,0.25,0.25,0.5
"856","LORI:LORI4:LORI4_T12",1,6,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.0874890638670166,99.912510936133,0,5,0.166666666666667,0,0.833333333333333
"857","LORI:LORI4:LORI4_T13",3,8,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.20320668704311,99.7967933129569,0,6,0.375,0.25,0.375
"858","LORI:LORI4:LORI4_T14",1,7,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.326642362698557,99.6733576373015,0,6,0.142857142857143,0.142857142857143,0.714285714285714
"859","LORI:LORI4:LORI4_T15",1,6,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,1.85185185185185,98.1481481481482,0,5,0.166666666666667,0.166666666666667,0.666666666666667
"860","LORI:LORI4:LORI4_T16",1,6,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,1.51577503429355,98.4842249657065,0,4,0.166666666666667,0.5,0.333333333333333
"861","LORI:LORI4:LORI4_T17",0,7,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.0769297883549945,99.923070211645,0,6,0,0.428571428571429,0.571428571428571
"862","LORI:LORI4:LORI4_T18",0,7,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.686303164139036,98.6847660182509,0.628930817610063,6,0,0.285714285714286,0.714285714285714
"863","LORI:LORI4:LORI4_T19",0,6,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.191477006241826,99.8085229937582,0,6,0,0.166666666666667,0.833333333333333
"864","LORI:LORI4:LORI4_T2",2,8,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.587773364972896,99.4122266350271,0,6,0.25,0.125,0.625
"865","LORI:LORI4:LORI4_T20",1,7,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,1.17585092330075,98.7614924350952,0.06265664160401,6,0.142857142857143,0.285714285714286,0.571428571428571
"866","LORI:LORI4:LORI4_T3",0,8,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.249638329719084,99.7503616702809,0,6,0,0.375,0.625
"867","LORI:LORI4:LORI4_T4",1,8,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,5.84178167655092,94.1582183234491,0,7,0.125,0,0.875
"868","LORI:LORI4:LORI4_T5",4,9,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,1.10590776020256,98.8940922397974,0,6,0.444444444444444,0.111111111111111,0.444444444444444
"869","LORI:LORI4:LORI4_T6",3,8,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,2.76852997712559,97.1183195407202,0.113150482154172,7,0.375,0,0.625
"870","LORI:LORI4:LORI4_T7",1,6,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.443852640923214,99.5561473590768,0,4,0.166666666666667,0.333333333333333,0.5
"871","LORI:LORI4:LORI4_T8",2,9,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.726153093918599,99.1561708170333,0.11767608904814,7,0.222222222222222,0.111111111111111,0.666666666666667
"872","LORI:LORI4:LORI4_T9",2,7,"LORI:LORI4",62.11508,1,"Eurasia","DRY",16,0.644419623087158,99.3555803769129,0,6,0.285714285714286,0.142857142857143,0.571428571428571
"873","QHI:HE:1",4,17,"QHI:HE",69.57488,1,"North America-West","MOIST",23,66.5919227809513,26.3155364867562,7.09254073229246,13,0.235294117647059,0.352941176470588,0.411764705882353
"874","QHI:HE:2",3,17,"QHI:HE",69.57488,1,"North America-West","MOIST",23,50.5348895801991,37.4160085474316,12.0491018723693,16,0.176470588235294,0.235294117647059,0.588235294117647
"875","QHI:HE:3",2,16,"QHI:HE",69.57488,1,"North America-West","MOIST",18,69.4283753644411,18.1560575589676,12.4155670765913,12,0.125,0.3125,0.5625
"876","QHI:HE:5",6,19,"QHI:HE",69.57488,1,"North America-West","MOIST",17,65.1432131548644,29.5342068538131,5.32257999132246,14,0.315789473684211,0.157894736842105,0.526315789473684
"877","QHI:HE:6",8,19,"QHI:HE",69.57488,1,"North America-West","MOIST",9,63.9706177829782,28.2436265645499,7.78575565247196,14,0.421052631578947,0.210526315789474,0.368421052631579
"878","QHI:KO:1",7,19,"QHI:KO",69.57646,1,"North America-West","DRY",23,30.6415905108185,56.9048394880832,12.4535700010983,10,0.368421052631579,0.421052631578947,0.210526315789474
"879","QHI:KO:2",6,13,"QHI:KO",69.57646,1,"North America-West","DRY",23,37.6161432534049,53.7800240542647,8.6038326923304,10,0.461538461538462,0.230769230769231,0.307692307692308
"880","QHI:KO:3",7,13,"QHI:KO",69.57646,1,"North America-West","DRY",23,16.866206149492,73.5156630060303,9.61813084447776,10,0.538461538461538,0.153846153846154,0.307692307692308
"881","QHI:KO:4",4,12,"QHI:KO",69.57646,1,"North America-West","DRY",23,21.2768901127597,68.9696253062119,9.75348458102839,10,0.333333333333333,0.333333333333333,0.333333333333333
"882","QHI:KO:5",10,16,"QHI:KO",69.57646,1,"North America-West","DRY",18,16.2116481392787,70.0120452039869,13.7763066567344,11,0.625,0.1875,0.1875
"883","QHI:KO:6",6,12,"QHI:KO",69.57646,1,"North America-West","DRY",23,14.5833512068521,58.1533857032501,27.2632630898978,12,0.5,0.166666666666667,0.333333333333333
"884","RIRI:RIRI2:RIRI2_T1",8,17,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,24.6576004640521,58.0870742161065,17.2553253198415,12,0.470588235294118,0.176470588235294,0.352941176470588
"885","RIRI:RIRI2:RIRI2_T10",5,15,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,40.0494237742211,16.9016605464329,43.0489156793459,12,0.333333333333333,0.0666666666666667,0.6
"886","RIRI:RIRI2:RIRI2_T11",2,11,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,22.810985259118,60.6594146013233,16.5296001395586,10,0.181818181818182,0.0909090909090909,0.727272727272727
"887","RIRI:RIRI2:RIRI2_T12",4,14,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,16.450870541188,74.4838058589403,9.06532359987173,11,0.285714285714286,0.142857142857143,0.571428571428571
"888","RIRI:RIRI2:RIRI2_T13",6,17,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,30.306013986014,58.7692307692308,10.9247552447552,12,0.352941176470588,0.176470588235294,0.470588235294118
"889","RIRI:RIRI2:RIRI2_T14",6,15,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,10.6093086531723,77.3316293578486,12.0590619889791,10,0.4,0.2,0.4
"890","RIRI:RIRI2:RIRI2_T15",4,16,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,34.6064753882601,42.5497938053874,22.8437308063525,12,0.25,0.1875,0.5625
"891","RIRI:RIRI2:RIRI2_T16",3,10,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,21.0526315789474,60.9649122807017,17.9824561403509,8,0.3,0.1,0.6
"892","RIRI:RIRI2:RIRI2_T17",6,14,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,32.16796644216,48.1803143093466,19.6517192484934,10,0.428571428571429,0.142857142857143,0.428571428571429
"893","RIRI:RIRI2:RIRI2_T18",5,16,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,29.9358089100302,51.0843435118408,18.979847578129,12,0.3125,0.25,0.4375
"894","RIRI:RIRI2:RIRI2_T19",3,11,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,21.1175248210575,53.1824828753944,25.6999923035481,9,0.272727272727273,0.0909090909090909,0.636363636363636
"895","RIRI:RIRI2:RIRI2_T2",4,13,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,28.9640543746009,46.6871179636894,24.3488276617097,10,0.307692307692308,0.153846153846154,0.538461538461538
"896","RIRI:RIRI2:RIRI2_T20",4,14,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,15.6941399242575,63.2624078134343,21.0434522623082,11,0.285714285714286,0.142857142857143,0.571428571428571
"897","RIRI:RIRI2:RIRI2_T3",3,13,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,7.74898918013377,80.0017214377784,12.2492893820878,10,0.230769230769231,0.230769230769231,0.538461538461538
"898","RIRI:RIRI2:RIRI2_T4",6,16,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,43.7676254935138,33.8044524070203,22.4279220994658,12,0.375,0.125,0.5
"899","RIRI:RIRI2:RIRI2_T5",0,10,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,14.8666271487848,51.0195613515116,34.1138114997036,8,0,0.3,0.7
"900","RIRI:RIRI2:RIRI2_T6",4,14,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,24.6277886497065,46.7326810176125,28.639530332681,11,0.285714285714286,0.142857142857143,0.571428571428571
"901","RIRI:RIRI2:RIRI2_T7",0,17,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,29.0906870726148,56.278783086012,14.6305298413732,13,0,0.470588235294118,0.529411764705882
"902","RIRI:RIRI2:RIRI2_T8",5,15,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,20.6473135383528,48.497702368328,30.8549840933192,12,0.333333333333333,0.133333333333333,0.533333333333333
"903","RIRI:RIRI2:RIRI2_T9",3,11,"RIRI:RIRI2",67.77306,1,"Eurasia","DRY",16,38.7584996709805,22.8302990421876,38.4112012868319,10,0.272727272727273,0,0.727272727272727
"904","RIRI:RIRI4:RIRI4_T1",5,15,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,18.4703125963376,75.4328256982551,6.09686170540724,11,0.333333333333333,0.2,0.466666666666667
"905","RIRI:RIRI4:RIRI4_T10",3,13,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,12.2563732925959,83.7986222427822,3.94500446462191,10,0.230769230769231,0.230769230769231,0.538461538461538
"906","RIRI:RIRI4:RIRI4_T11",6,15,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,33.9129580508891,61.400923469889,4.68611847922193,11,0.4,0.133333333333333,0.466666666666667
"907","RIRI:RIRI4:RIRI4_T12",4,13,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,59.7139859288197,34.2050532587617,6.08096081241861,10,0.307692307692308,0.153846153846154,0.538461538461538
"908","RIRI:RIRI4:RIRI4_T13",3,14,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,30.9442774634606,59.2394507307874,9.816271805752,12,0.214285714285714,0.142857142857143,0.642857142857143
"909","RIRI:RIRI4:RIRI4_T14",5,17,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,24.4296444544783,64.9448712238161,10.6254843217055,13,0.294117647058824,0.176470588235294,0.529411764705882
"910","RIRI:RIRI4:RIRI4_T15",9,18,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,52.2026206540968,38.2719506449405,9.52542870096274,13,0.5,0.0555555555555556,0.444444444444444
"911","RIRI:RIRI4:RIRI4_T16",10,21,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,42.3629436635622,44.0665030089872,13.5705533274506,15,0.476190476190476,0.0952380952380952,0.428571428571429
"912","RIRI:RIRI4:RIRI4_T17",5,15,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,30.160744500846,59.300972927242,10.538282571912,11,0.333333333333333,0.2,0.466666666666667
"913","RIRI:RIRI4:RIRI4_T18",2,14,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,24.5453608114552,62.431530242689,13.0231089458557,10,0.142857142857143,0.357142857142857,0.5
"914","RIRI:RIRI4:RIRI4_T19",3,15,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,33.8392200147167,60.8617447469545,5.29903523832884,12,0.2,0.266666666666667,0.533333333333333
"915","RIRI:RIRI4:RIRI4_T20",5,16,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,48.1435472739821,44.8412698412698,7.0151828847481,12,0.3125,0.1875,0.5
"916","RIRI:RIRI4:RIRI4_T3",5,14,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,16.4570555424957,72.0800921077939,11.4628523497104,10,0.357142857142857,0.142857142857143,0.5
"917","RIRI:RIRI4:RIRI4_T4",6,16,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,25.3584100498657,65.1898734177215,9.45171653241274,12,0.375,0.0625,0.5625
"918","RIRI:RIRI4:RIRI4_T5",5,15,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,42.2740524781341,47.667638483965,10.0583090379009,12,0.333333333333333,0.133333333333333,0.533333333333333
"919","RIRI:RIRI4:RIRI4_T6",5,14,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,17.923768802604,74.93307139693,7.14315980046609,10,0.357142857142857,0.142857142857143,0.5
"920","RIRI:RIRI4:RIRI4_T7",5,13,"RIRI:RIRI4",67.77306,1,"Eurasia","DRY",16,16.653308907717,74.0077093351653,9.33898175711778,10,0.384615384615385,0,0.615384615384615
