"","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","STATUS","TISSUE","ValueType","ORIGINAL_NAME","GENUS","GFNARROWwalker","SPECIES_NAME","TREATMENT","RelCover","MOISTURE","LAT","LONG","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","FuncGroup","PlotYearFuncCover","PlotYearDominatingFG","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","NumYears","Duration","LogPlotSize","YearCentred","Slope"
"587","LATNJA:DRY_MEADOW:C2:1996","LATNJA:DRY_MEADOW:C2","LATNJA:DRY_MEADOW","LATNJA","DRY_MEADOW","C2",1996,NA,NA,"pf_top_plot","Astragalus alpinus","Astragalus","FORB","Astragalus alpinus","CONTROL",2.24719101123596,"DRY",68.35683,18.49756,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Forb",15.7303370786517,"None",67.4157303370786,16.8539325842697,15.7303370786517,"Shrub-Dominated",59.1868859577702,15.8714650165554,24.9416490256744,15,14,3,20,0,-7,-0.144518272425257
"588","LATNJA:DRY_MEADOW:C3:1996","LATNJA:DRY_MEADOW:C3","LATNJA:DRY_MEADOW","LATNJA","DRY_MEADOW","C3",1996,NA,NA,"pf_top_plot","Astragalus alpinus","Astragalus","FORB","Astragalus alpinus","CONTROL",2.38095238095238,"DRY",68.35683,18.49756,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Forb",16.6666666666667,"None",55.9523809523809,27.3809523809524,16.6666666666667,"Shrub-Dominated",57.9388150609081,25.0566294170945,17.0045555219974,17,16,4,20,0,-7,-0.167517875383046
"589","LATNJA:DRY_MEADOW:C4:1997","LATNJA:DRY_MEADOW:C4","LATNJA:DRY_MEADOW","LATNJA","DRY_MEADOW","C4",1997,NA,NA,"pf_top_plot","Astragalus alpinus","Astragalus","FORB","Astragalus alpinus","CONTROL",1.08695652173913,"DRY",68.35683,18.49756,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Forb",4.34782608695652,"None",83.695652173913,11.9565217391304,4.34782608695652,"Shrub-Dominated",82.3454166441063,5.62631977908928,12.0282635768044,14,12,3,19,0,-6,-0.258302583025842
"590","LATNJA:DRY_MEADOW:C5:1997","LATNJA:DRY_MEADOW:C5","LATNJA:DRY_MEADOW","LATNJA","DRY_MEADOW","C5",1997,NA,NA,"pf_top_plot","Astragalus alpinus","Astragalus","FORB","Astragalus alpinus","CONTROL",4.76190476190476,"DRY",68.35683,18.49756,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Forb",32.1428571428571,"None",35.7142857142857,32.1428571428571,32.1428571428571,"None",46.7856501609532,25.256215826846,27.9581340122008,18,16,4,19,0,-6,-0.248868778280546
"591","LATNJA:WET_MEADOW:C1:1994","LATNJA:WET_MEADOW:C1","LATNJA:WET_MEADOW","LATNJA","WET_MEADOW","C1",1994,NA,NA,"pf_top_plot","Carex concolor","Carex","SEDGE","Carex aquatilis","CONTROL",45.1219512195122,"WET",68.3551536,18.4913635,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Graminoid",67.0731707317073,"Graminoid-Dominated",3.65853658536585,67.0731707317073,29.2682926829268,"Graminoid-Dominated",6.02557915404846,21.7194273463197,72.2549934996319,13,13,5,22,0,-9,-0.0278670953912109
"592","LATNJA:WET_MEADOW:C2:2013","LATNJA:WET_MEADOW:C2","LATNJA:WET_MEADOW","LATNJA","WET_MEADOW","C2",2013,NA,NA,"pf_top_plot","Agrostis mertensii","Agrostis","GRASS","Agrostis mertensii","CONTROL",1.25,"WET",68.3551536,18.4913635,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Graminoid",50,"None",21.25,50,28.75,"None",14.1505499005499,27.5678893178893,58.2815607815608,11,11,5,22,0,10,0.0535905680600217
"593","LATNJA:WET_MEADOW:C3:1994","LATNJA:WET_MEADOW:C3","LATNJA:WET_MEADOW","LATNJA","WET_MEADOW","C3",1994,NA,NA,"pf_top_plot","Calamagrostis stricta","Calamagrostis","GRASS","Calamagrostis stricta","CONTROL",24.1379310344828,"WET",68.3551536,18.4913635,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Graminoid",86.2068965517241,"Graminoid-Dominated",0,86.2068965517241,13.7931034482759,"Graminoid-Dominated",0.25974025974026,22.1370169791181,77.6032427611416,13,12,5,22,0,-9,-0.0894962486602354
"594","LATNJA:WET_MEADOW:C4:1994","LATNJA:WET_MEADOW:C4","LATNJA:WET_MEADOW","LATNJA","WET_MEADOW","C4",1994,NA,NA,"pf_top_plot","Carex concolor","Carex","SEDGE","Carex aquatilis","CONTROL",1.36986301369863,"WET",68.3551536,18.4913635,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Graminoid",75.3424657534247,"Graminoid-Dominated",12.3287671232877,75.3424657534247,12.3287671232877,"Graminoid-Dominated",9.67734397226742,29.2606258843165,61.0620301434161,10,12,5,22,0,-9,0.118435155412647
"595","LATNJA:WET_MEADOW:C5:1994","LATNJA:WET_MEADOW:C5","LATNJA:WET_MEADOW","LATNJA","WET_MEADOW","C5",1994,NA,NA,"pf_top_plot","Calamagrostis stricta","Calamagrostis","GRASS","Calamagrostis stricta","CONTROL",2.5,"WET",68.3551536,18.4913635,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Graminoid",63.75,"Graminoid-Dominated",3.75,63.75,32.5,"Graminoid-Dominated",2.92771084337349,40.1370700192073,56.9352191374192,13,16,5,22,0,-9,0.143086816720257
"596","LATNJA:TUSSOCK_TUNDRA:C1:1995","LATNJA:TUSSOCK_TUNDRA:C1","LATNJA:TUSSOCK_TUNDRA","LATNJA","TUSSOCK_TUNDRA","C1",1995,NA,NA,"pf_top_plot","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CONTROL",76.1904761904762,"WET",68.3551536,18.4913635,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Graminoid",76.1904761904762,"Graminoid-Dominated",23.8095238095238,76.1904761904762,0,"Graminoid-Dominated",33.6840986394558,1.03103741496599,65.2848639455782,3,4,4,21,0,-8,0.0632447296058662
"597","LATNJA:TUSSOCK_TUNDRA:C2:1995","LATNJA:TUSSOCK_TUNDRA:C2","LATNJA:TUSSOCK_TUNDRA","LATNJA","TUSSOCK_TUNDRA","C2",1995,NA,NA,"pf_top_plot","Carex bigelowii","Carex","SEDGE","Carex bigelowii","CONTROL",11.2903225806452,"WET",68.3551536,18.4913635,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Graminoid",79.0322580645161,"Graminoid-Dominated",14.5161290322581,79.0322580645161,6.45161290322581,"Graminoid-Dominated",25.1659488985422,7.52801164818232,67.3060394532755,7,7,4,21,0,-8,-0.0229147571035747
"598","LATNJA:TUSSOCK_TUNDRA:C3:1995","LATNJA:TUSSOCK_TUNDRA:C3","LATNJA:TUSSOCK_TUNDRA","LATNJA","TUSSOCK_TUNDRA","C3",1995,NA,NA,"pf_top_plot","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CONTROL",63.0434782608696,"WET",68.3551536,18.4913635,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Graminoid",63.0434782608696,"Graminoid-Dominated",32.6086956521739,63.0434782608696,4.34782608695652,"Graminoid-Dominated",54.8773201118739,2.69806763285024,42.4246122552759,5,6,4,21,0,-8,0.0412465627864345
"599","LATNJA:TUSSOCK_TUNDRA:C4:1995","LATNJA:TUSSOCK_TUNDRA:C4","LATNJA:TUSSOCK_TUNDRA","LATNJA","TUSSOCK_TUNDRA","C4",1995,NA,NA,"pf_top_plot","Betula nana","Betula","SDECI","Betula nana","CONTROL",6.25,"WET",68.3551536,18.4913635,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",22.9166666666667,"None",22.9166666666667,77.0833333333333,0,"Graminoid-Dominated",42.3232323232323,0.606060606060606,57.0707070707071,4,6,3,21,0,-8,0.0981873111782493
"600","LATNJA:TUSSOCK_TUNDRA:C5:1995","LATNJA:TUSSOCK_TUNDRA:C5","LATNJA:TUSSOCK_TUNDRA","LATNJA","TUSSOCK_TUNDRA","C5",1995,NA,NA,"pf_top_plot","Betula nana","Betula","SDECI","Betula nana","CONTROL",1.53846153846154,"WET",68.3551536,18.4913635,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",16.9230769230769,"None",16.9230769230769,80,3.07692307692308,"Graminoid-Dominated",40.2157102157102,2.72486772486772,57.0594220594221,8,8,3,21,0,-8,-0.0438066465256849
"601","ABISKO:ABISKOWET_FLUX:1_CTL:2006","ABISKO:ABISKOWET_FLUX:1_CTL","ABISKO:ABISKOWET_FLUX","ABISKO","ABISKOWET_FLUX","1_CTL",2006,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",12.6984126984127,"",68.20462,18.49582,400,"LOW",0.0484,"Arctic",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",34.9206349206349,"None",34.9206349206349,52.3809523809524,12.6984126984127,"Graminoid-Dominated",48.0305627343924,8.23878467323112,43.7306525923764,10,10,4,6,-3.02825546525955,3,-0.351648351648339
"602","ABISKO:ABISKOWET_FLUX:2_CTL:2006","ABISKO:ABISKOWET_FLUX:2_CTL","ABISKO:ABISKOWET_FLUX","ABISKO","ABISKOWET_FLUX","2_CTL",2006,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",28.8288288288288,"",68.20462,18.49582,400,"LOW",0.0484,"Arctic",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",50.4504504504505,"Shrub-Dominated",50.4504504504505,45.045045045045,4.5045045045045,"Shrub-Dominated",41.270800367259,3.86688908867566,54.8623105440653,9,9,4,6,-3.02825546525955,3,-0.208791208791199
"603","ABISKO:ABISKOWET_FLUX:3_CTL:2006","ABISKO:ABISKOWET_FLUX:3_CTL","ABISKO:ABISKOWET_FLUX","ABISKO","ABISKOWET_FLUX","3_CTL",2006,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",29.4642857142857,"",68.20462,18.49582,400,"LOW",0.0484,"Arctic",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",58.0357142857143,"Shrub-Dominated",58.0357142857143,33.9285714285714,8.03571428571428,"Shrub-Dominated",62.8289993052924,4.73833309993355,32.432667594774,7,8,4,6,-3.02825546525955,3,0.50549450549449
"604","ABISKO:ABISKOWET_FLUX:4_CTL:2006","ABISKO:ABISKOWET_FLUX:4_CTL","ABISKO:ABISKOWET_FLUX","ABISKO","ABISKOWET_FLUX","4_CTL",2006,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",6.14525139664804,"",68.20462,18.49582,400,"LOW",0.0484,"Arctic",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",78.7709497206704,"Shrub-Dominated",78.7709497206704,17.3184357541899,3.91061452513966,"Shrub-Dominated",75.5813934181541,4.50740585253382,19.9112007293121,12,10,4,6,-3.02825546525955,3,-0.164835164835171
"605","ABISKO:ABISKOWET_FLUX:5_CTL:2006","ABISKO:ABISKOWET_FLUX:5_CTL","ABISKO:ABISKOWET_FLUX","ABISKO","ABISKOWET_FLUX","5_CTL",2006,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",8.16326530612245,"",68.20462,18.49582,400,"LOW",0.0484,"Arctic",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",77.5510204081633,"Shrub-Dominated",77.5510204081633,20.4081632653061,2.04081632653061,"Shrub-Dominated",69.9650370576219,4.84357842966976,25.1913845127083,9,8,4,6,-3.02825546525955,3,-0.263736263736261
"606","ABISKO:ABISKOWET_FLUX:6_CTL:2006","ABISKO:ABISKOWET_FLUX:6_CTL","ABISKO:ABISKOWET_FLUX","ABISKO","ABISKOWET_FLUX","6_CTL",2006,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",18.2389937106918,"",68.20462,18.49582,400,"LOW",0.0484,"Arctic",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",77.9874213836478,"Shrub-Dominated",77.9874213836478,18.8679245283019,3.14465408805031,"Shrub-Dominated",77.6582548931152,4.62613096399358,17.7156141428912,11,10,4,6,-3.02825546525955,3,0.109890109890103
"607","ABISKO:PEATLAND:AA1:2013","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2013,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",9.76430976430976,"MOIST",68.358087,18.812886,340,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",92.5925925925926,"Shrub-Dominated",92.5925925925926,1.34680134680135,6.06060606060606,"Shrub-Dominated",91.488568927823,6.45745740725654,2.05397366492043,8,8,6,13,-1.38629436111989,10,-0.0790697674418491
"608","ABISKO:PEATLAND:AA2:2013","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2013,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",4.05405405405405,"MOIST",68.358087,18.812886,340,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",78.8288288288288,"Shrub-Dominated",78.8288288288288,5.40540540540541,15.7657657657658,"Shrub-Dominated",84.3236951897887,10.7441656818704,4.93213912834086,8,8,6,13,-1.38629436111989,10,-0.013953488372092
"609","ABISKO:PEATLAND:AA3:2013","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2013,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",12.568306010929,"MOIST",68.358087,18.812886,340,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",84.1530054644809,"Shrub-Dominated",84.1530054644809,3.82513661202186,12.0218579234973,"Shrub-Dominated",87.71792558206,10.8545518147748,1.42752260316524,9,9,6,13,-1.38629436111989,10,0.00930232558139878
"610","ABISKO:PEATLAND:AA4:2013","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2013,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",4.6875,"MOIST",68.358087,18.812886,340,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",70.3125,"Shrub-Dominated",70.3125,4.16666666666667,25.5208333333333,"Shrub-Dominated",83.1948095089526,13.0241780391332,3.78101245191419,7,8,6,13,-1.38629436111989,10,-0.106976744186034
"611","ABISKO:PEATLAND:AA5:2013","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2013,"LIVE",NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",8.31024930747922,"MOIST",68.358087,18.812886,340,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",89.4736842105263,"Shrub-Dominated",89.4736842105263,1.38504155124654,9.14127423822715,"Shrub-Dominated",92.9762846967391,5.27413814590287,1.74957715735807,10,9,6,13,-1.38629436111989,10,0.106976744186034
"612","ABISKO:ABISKODRY_PADDUS:CTL_1:2008","ABISKO:ABISKODRY_PADDUS:CTL_1","ABISKO:ABISKODRY_PADDUS","ABISKO","ABISKODRY_PADDUS","CTL_1",2008,NA,NA,"pf_all_plot","Betula nana","Betula","SDECI","Betula nana","CTL",19.3333333333333,"MOIST",68.1933,18.5115,544,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",66.6666666666667,"Shrub-Dominated",66.6666666666667,29.3333333333333,4,"Shrub-Dominated",69.7368421052632,7.70175438596491,22.5614035087719,11,12,2,6,-1.38629436111989,5,0.333333333333331
"613","ABISKO:ABISKODRY_PADDUS:CTL_2:2008","ABISKO:ABISKODRY_PADDUS:CTL_2","ABISKO:ABISKODRY_PADDUS","ABISKO","ABISKODRY_PADDUS","CTL_2",2008,NA,NA,"pf_all_plot","Arctostaphylos alpina","Arctous","SDECI","Arctous alpina","CTL",9.32203389830508,"MOIST",68.1933,18.5115,544,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",93.2203389830509,"Shrub-Dominated",93.2203389830509,3.38983050847458,3.38983050847458,"Shrub-Dominated",92.2242045792447,4.76509069283378,3.0107047279215,12,11,2,6,-1.38629436111989,5,-0.33333333333333
"614","ABISKO:ABISKODRY_PADDUS:CTL_3:2008","ABISKO:ABISKODRY_PADDUS:CTL_3","ABISKO:ABISKODRY_PADDUS","ABISKO","ABISKODRY_PADDUS","CTL_3",2008,NA,NA,"pf_all_plot","Betula nana","Betula","SDECI","Betula nana","CTL",7.9646017699115,"MOIST",68.1933,18.5115,544,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",92.9203539823009,"Shrub-Dominated",92.9203539823009,3.53982300884956,3.53982300884956,"Shrub-Dominated",82.9770309237347,13.0058665606046,4.01710251566073,12,14,2,6,-1.38629436111989,5,0.499999999999996
"615","ABISKO:ABISKODRY_PADDUS:CTL_4:2008","ABISKO:ABISKODRY_PADDUS:CTL_4","ABISKO:ABISKODRY_PADDUS","ABISKO","ABISKODRY_PADDUS","CTL_4",2008,NA,NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",3.2,"MOIST",68.1933,18.5115,544,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",80.8,"Shrub-Dominated",80.8,13.6,5.6,"Shrub-Dominated",79.8117647058824,12.2117647058824,7.97647058823529,16,14,2,6,-1.38629436111989,5,-0.666666666666661
"616","ABISKO:ABISKODRY_PADDUS:CTL_5:2008","ABISKO:ABISKODRY_PADDUS:CTL_5","ABISKO:ABISKODRY_PADDUS","ABISKO","ABISKODRY_PADDUS","CTL_5",2008,NA,NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",7.14285714285714,"MOIST",68.1933,18.5115,544,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",80.9523809523809,"Shrub-Dominated",80.9523809523809,5.55555555555556,13.4920634920635,"Shrub-Dominated",79.0178571428571,15.7738095238095,5.20833333333333,14,14,2,6,-1.38629436111989,5,4.1869132231567e-16
"617","ABISKO:ABISKODRY_PADDUS:CTL_6:2008","ABISKO:ABISKODRY_PADDUS:CTL_6","ABISKO:ABISKODRY_PADDUS","ABISKO","ABISKODRY_PADDUS","CTL_6",2008,NA,NA,"pf_all_plot","Andromeda polifolia","Andromeda","SEVER","Andromeda polifolia","CTL",3.6231884057971,"MOIST",68.1933,18.5115,544,"LOW",0.25,"Arctic",68,18.5,"_68_18.5","Eurasia","Point-framing (sum)","Shrub",94.2028985507246,"Shrub-Dominated",94.2028985507246,5.79710144927536,0,"Shrub-Dominated",94.4972826086957,1.04166666666667,4.46105072463768,7,9,2,6,-1.38629436111989,5,0.666666666666662
"618","SADVENT:MES_POINTFRAME:DCUA:2014","SADVENT:MES_POINTFRAME:DCUA","SADVENT:MES_POINTFRAME","SADVENT","MES_POINTFRAME","DCUA",2014,"LIVE","UNK","pf_all_plot","Salix polaris","Salix","SDECI","Salix polaris","CTL",75.4098360655738,"MOIST",78.19,15.93,30,"HIGH",0.5625,"Arctic",78,15.5,"_78_15.5","Eurasia","Point-framing (sum)","Shrub",77.0491803278689,"Shrub-Dominated",77.0491803278689,18.0327868852459,4.91803278688525,"Shrub-Dominated",82.1923851806705,5.38759770983776,12.4200171094918,6,5,3,11,-0.575364144903562,11,0.0970873786407763
"619","SADVENT:MES_POINTFRAME:DDUA:2014","SADVENT:MES_POINTFRAME:DDUA","SADVENT:MES_POINTFRAME","SADVENT","MES_POINTFRAME","DDUA",2014,"LIVE","UNK","pf_all_plot","Salix polaris","Salix","SDECI","Salix polaris","CTL",18.75,"MOIST",78.19,15.93,30,"HIGH",0.5625,"Arctic",78,15.5,"_78_15.5","Eurasia","Point-framing (sum)","Shrub",52.5,"Shrub-Dominated",52.5,36.25,11.25,"Shrub-Dominated",68.1906643254317,7.55743342112965,24.2519022534387,6,7,3,11,-0.575364144903562,11,-0.126213592233009
"620","SADVENT:MES_POINTFRAME:DEUA:2014","SADVENT:MES_POINTFRAME:DEUA","SADVENT:MES_POINTFRAME","SADVENT","MES_POINTFRAME","DEUA",2014,"LIVE","UNK","pf_all_plot","Salix polaris","Salix","SDECI","Salix polaris","CTL",64.7058823529412,"MOIST",78.19,15.93,30,"HIGH",0.5625,"Arctic",78,15.5,"_78_15.5","Eurasia","Point-framing (sum)","Shrub",69.4117647058823,"Shrub-Dominated",69.4117647058823,16.4705882352941,14.1176470588235,"Shrub-Dominated",71.1923688394277,12.4642289348172,16.3434022257552,9,6,2,9,-0.575364144903562,11,0.666666666666697
"621","SADVENT:MES_POINTFRAME:DFUA:2014","SADVENT:MES_POINTFRAME:DFUA","SADVENT:MES_POINTFRAME","SADVENT","MES_POINTFRAME","DFUA",2014,"LIVE","UNK","pf_all_plot","Salix polaris","Salix","SDECI","Salix polaris","CTL",47.1544715447154,"MOIST",78.19,15.93,30,"HIGH",0.5625,"Arctic",78,15.5,"_78_15.5","Eurasia","Point-framing (sum)","Shrub",47.9674796747967,"None",47.9674796747967,47.1544715447154,4.87804878048781,"None",62.9836954107246,10.9156337465014,26.100670842774,6,5,3,11,-0.575364144903562,11,0.131067961165048
"622","LATNJA:POOR_HEATH:Clip 3 B:1995","LATNJA:POOR_HEATH:Clip 3 B","LATNJA:POOR_HEATH","LATNJA","POOR_HEATH","Clip 3 B",1995,NA,NA,"pf_topbot_plot","Betula nana","Betula","SDECI","Betula nana","CONTROL",14.2857142857143,"DRY",68.35,18.49,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",57.1428571428571,"Shrub-Dominated",57.1428571428571,42.8571428571429,0,"Shrub-Dominated",70.800608559522,1.91889180429079,27.2804996361872,5,7,4,18,0,-8,0.138888888888889
"623","LATNJA:POOR_HEATH:Clip 3 C1:1995","LATNJA:POOR_HEATH:Clip 3 C1","LATNJA:POOR_HEATH","LATNJA","POOR_HEATH","Clip 3 C1",1995,NA,NA,"pf_topbot_plot","Betula nana","Betula","SDECI","Betula nana","CONTROL",61.9047619047619,"DRY",68.35,18.49,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",80.9523809523809,"Shrub-Dominated",80.9523809523809,19.047619047619,0,"Shrub-Dominated",80.8913308913309,0,19.1086691086691,7,8,3,6,0,-8,0.178571428571461
"624","LATNJA:POOR_HEATH:Clip 3 C2:1995","LATNJA:POOR_HEATH:Clip 3 C2","LATNJA:POOR_HEATH","LATNJA","POOR_HEATH","Clip 3 C2",1995,NA,NA,"pf_topbot_plot","Betula nana","Betula","SDECI","Betula nana","CONTROL",71.7391304347826,"DRY",68.35,18.49,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",82.6086956521739,"Shrub-Dominated",82.6086956521739,17.3913043478261,0,"Shrub-Dominated",86.3540372670807,0,13.6459627329193,9,6,4,18,0,-8,-0.0999999999999991
"625","LATNJA:POOR_HEATH:Clip 3 C3:1995","LATNJA:POOR_HEATH:Clip 3 C3","LATNJA:POOR_HEATH","LATNJA","POOR_HEATH","Clip 3 C3",1995,NA,NA,"pf_topbot_plot","Betula nana","Betula","SDECI","Betula nana","CONTROL",53.125,"DRY",68.35,18.49,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",93.75,"Shrub-Dominated",93.75,6.25,0,"Shrub-Dominated",96.8237704918033,0,3.17622950819672,4,4,3,6,0,-8,-0.03571428571428
"626","LATNJA:POOR_HEATH:Clip 4 B:1995","LATNJA:POOR_HEATH:Clip 4 B","LATNJA:POOR_HEATH","LATNJA","POOR_HEATH","Clip 4 B",1995,NA,NA,"pf_topbot_plot","Betula nana","Betula","SDECI","Betula nana","CONTROL",36.3636363636364,"DRY",68.35,18.49,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",88.6363636363636,"Shrub-Dominated",88.6363636363636,9.09090909090909,2.27272727272727,"Shrub-Dominated",95.6325700443348,1.12373737373737,3.24369258192788,10,8,4,18,0,-8,-0.200000000000001
"627","LATNJA:POOR_HEATH:Clip 4 C1:1995","LATNJA:POOR_HEATH:Clip 4 C1","LATNJA:POOR_HEATH","LATNJA","POOR_HEATH","Clip 4 C1",1995,NA,NA,"pf_topbot_plot","Betula nana","Betula","SDECI","Betula nana","CONTROL",61.4035087719298,"DRY",68.35,18.49,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",75.4385964912281,"Shrub-Dominated",75.4385964912281,12.280701754386,12.280701754386,"Shrub-Dominated",79.4197031039136,5.53101868891343,15.0492782071729,7,7,3,6,0,-8,0.142857142857181
"628","LATNJA:POOR_HEATH:Clip 4 C2:1995","LATNJA:POOR_HEATH:Clip 4 C2","LATNJA:POOR_HEATH","LATNJA","POOR_HEATH","Clip 4 C2",1995,NA,NA,"pf_topbot_plot","Betula nana","Betula","SDECI","Betula nana","CONTROL",42.5531914893617,"DRY",68.35,18.49,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",80.8510638297872,"Shrub-Dominated",80.8510638297872,19.1489361702128,0,"Shrub-Dominated",85.6011482607227,0,14.3988517392773,5,5,3,6,0,-8,-0.0357142857142801
"629","LATNJA:POOR_HEATH:Clip 4 C3:1995","LATNJA:POOR_HEATH:Clip 4 C3","LATNJA:POOR_HEATH","LATNJA","POOR_HEATH","Clip 4 C3",1995,NA,NA,"pf_topbot_plot","Betula nana","Betula","SDECI","Betula nana","CONTROL",12.962962962963,"DRY",68.35,18.49,1000,"LOW",1,"Arctic-Alpine",68,18,"_68_18","Eurasia","Point-framing (sum)","Shrub",66.6666666666667,"Shrub-Dominated",66.6666666666667,25.9259259259259,7.40740740740741,"Shrub-Dominated",81.9459219858156,2.35185185185185,15.7022261623325,7,6,4,18,0,-8,-0.0944444444444449
