"","SiteSubsitePlotYear","SiteSubsitePlot","YEAR","LAT","LONG","SiteSubsite","RelCover","MOISTURE","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","AnnualRichness","MeanRichness","Duration","LogPlotSize","Shannon","PilouEvenness"
"2772","LOGH:LOGH5:LOGH5_T6:1995","LOGH:LOGH5:LOGH5_T6",1995,62.10253,12.34458,"LOGH:LOGH5",14.1509433962264,"DRY",1,"Eurasia",80.9044003432507,19.0955996567493,0,6,6,16,0,1.13412433228966,0.632966841681199
"2773","LOGH:LOGH5:LOGH5_T6:1998","LOGH:LOGH5:LOGH5_T6",1998,62.10253,12.34458,"LOGH:LOGH5",0.518134715025907,"DRY",1,"Eurasia",80.9044003432507,19.0955996567493,0,7,6,16,0,1.21512572646954,0.624451096603536
"2774","LOGH:LOGH5:LOGH5_T6:2011","LOGH:LOGH5:LOGH5_T6",2011,62.10253,12.34458,"LOGH:LOGH5",2.22222222222222,"DRY",1,"Eurasia",80.9044003432507,19.0955996567493,0,6,6,16,0,1.30506656610133,0.728371518897895
"2775","LOGH:LOGH5:LOGH5_T7:1995","LOGH:LOGH5:LOGH5_T7",1995,62.10253,12.34458,"LOGH:LOGH5",92.0716112531969,"DRY",1,"Eurasia",92.5987176640543,7.4012823359457,0,4,5,16,0,0.337152706473662,0.243204268825922
"2776","LOGH:LOGH5:LOGH5_T7:1998","LOGH:LOGH5:LOGH5_T7",1998,62.10253,12.34458,"LOGH:LOGH5",3.21543408360129,"DRY",1,"Eurasia",92.5987176640543,7.4012823359457,0,6,5,16,0,1.03553410965826,0.577942590756559
"2777","LOGH:LOGH5:LOGH5_T7:2011","LOGH:LOGH5:LOGH5_T7",2011,62.10253,12.34458,"LOGH:LOGH5",5,"DRY",1,"Eurasia",92.5987176640543,7.4012823359457,0,6,5,16,0,1.42373524193107,0.79460176791724
"2778","LOGH:LOGH5:LOGH5_T8:1995","LOGH:LOGH5:LOGH5_T8",1995,62.10253,12.34458,"LOGH:LOGH5",0.413223140495868,"DRY",1,"Eurasia",92.7244156567465,7.27558434325352,0,5,5,16,0,0.593378859671511,0.368687014943055
"2779","LOGH:LOGH5:LOGH5_T8:1998","LOGH:LOGH5:LOGH5_T8",1998,62.10253,12.34458,"LOGH:LOGH5",5.84795321637427,"DRY",1,"Eurasia",92.7244156567465,7.27558434325352,0,5,5,16,0,0.91601073519511,0.569149470208355
"2780","LOGH:LOGH5:LOGH5_T8:2011","LOGH:LOGH5:LOGH5_T8",2011,62.10253,12.34458,"LOGH:LOGH5",0.107411385606874,"DRY",1,"Eurasia",92.7244156567465,7.27558434325352,0,6,5,16,0,0.725025752177835,0.404644576813761
"2781","LOGH:LOGH5:LOGH5_T9:1995","LOGH:LOGH5:LOGH5_T9",1995,62.10253,12.34458,"LOGH:LOGH5",0.216450216450216,"DRY",1,"Eurasia",84.5501720501721,15.449827949828,0,5,6,16,0,0.474931081461521,0.29509127242022
"2782","LOGH:LOGH5:LOGH5_T9:1998","LOGH:LOGH5:LOGH5_T9",1998,62.10253,12.34458,"LOGH:LOGH5",6.41025641025641,"DRY",1,"Eurasia",84.5501720501721,15.449827949828,0,7,6,16,0,1.12684600373288,0.579084293424306
"2783","LOGH:LOGH5:LOGH5_T9:2011","LOGH:LOGH5:LOGH5_T9",2011,62.10253,12.34458,"LOGH:LOGH5",9.09090909090909,"DRY",1,"Eurasia",84.5501720501721,15.449827949828,0,6,6,16,0,1.58923769078359,0.886970443342088
"2784","LORI:LORI1:LORI1_T10:1995","LORI:LORI1:LORI1_T10",1995,62.11508,12.27236,"LORI:LORI1",0.133155792276964,"DRY",1,"Eurasia",99.8488204040595,0.151179595940457,0,7,7,16,0,0.901086449658137,0.46306683281116
"2785","LORI:LORI1:LORI1_T10:1998","LORI:LORI1:LORI1_T10",1998,62.11508,12.27236,"LORI:LORI1",0.195694716242661,"DRY",1,"Eurasia",99.8488204040595,0.151179595940457,0,7,7,16,0,1.24356644494064,0.639066734681638
"2786","LORI:LORI1:LORI1_T10:2011","LORI:LORI1:LORI1_T10",2011,62.11508,12.27236,"LORI:LORI1",0.124688279301746,"DRY",1,"Eurasia",99.8488204040595,0.151179595940457,0,6,7,16,0,1.0774791043966,0.601352538050666
"2787","LORI:LORI1:LORI1_T11:1995","LORI:LORI1:LORI1_T11",1995,62.11508,12.27236,"LORI:LORI1",1.14810562571757,"DRY",1,"Eurasia",93.4657999199841,6.53420008001589,0,8,7,16,0,1.28570859004181,0.61829513562722
"2788","LORI:LORI1:LORI1_T11:1998","LORI:LORI1:LORI1_T11",1998,62.11508,12.27236,"LORI:LORI1",1.47058823529412,"DRY",1,"Eurasia",93.4657999199841,6.53420008001589,0,6,7,16,0,0.946448879784427,0.528223177295213
"2789","LORI:LORI1:LORI1_T11:2011","LORI:LORI1:LORI1_T11",2011,62.11508,12.27236,"LORI:LORI1",16.8690958164642,"DRY",1,"Eurasia",93.4657999199841,6.53420008001589,0,7,7,16,0,1.37887504188983,0.708601598362203
"2790","LORI:LORI1:LORI1_T12:1995","LORI:LORI1:LORI1_T12",1995,62.11508,12.27236,"LORI:LORI1",0.158478605388273,"DRY",1,"Eurasia",99.3570041893427,0.642995810657289,0,6,7,16,0,1.25782172103467,0.702003668816429
"2791","LORI:LORI1:LORI1_T12:1998","LORI:LORI1:LORI1_T12",1998,62.11508,12.27236,"LORI:LORI1",1.66666666666667,"DRY",1,"Eurasia",99.3570041893427,0.642995810657289,0,7,7,16,0,1.06879554479922,0.549252258804491
"2792","LORI:LORI1:LORI1_T12:2011","LORI:LORI1:LORI1_T12",2011,62.11508,12.27236,"LORI:LORI1",0.103842159916926,"DRY",1,"Eurasia",99.3570041893427,0.642995810657289,0,7,7,16,0,0.880521182589511,0.452498376154202
"2793","LORI:LORI1:LORI1_T13:1995","LORI:LORI1:LORI1_T13",1995,62.11508,12.27236,"LORI:LORI1",0.180831826401447,"DRY",1,"Eurasia",96.8935042371379,2.12610360599936,0.980392156862745,7,7,16,0,0.891026460485043,0.45789702105085
"2794","LORI:LORI1:LORI1_T13:1998","LORI:LORI1:LORI1_T13",1998,62.11508,12.27236,"LORI:LORI1",1.78571428571429,"DRY",1,"Eurasia",96.8935042371379,2.12610360599936,0.980392156862745,6,7,16,0,1.26674021451161,0.706981174798735
"2795","LORI:LORI1:LORI1_T13:2011","LORI:LORI1:LORI1_T13",2011,62.11508,12.27236,"LORI:LORI1",2.94117647058824,"DRY",1,"Eurasia",96.8935042371379,2.12610360599936,0.980392156862745,7,7,16,0,1.32158180187853,0.679158697291404
"2796","LORI:LORI1:LORI1_T14:1995","LORI:LORI1:LORI1_T14",1995,62.11508,12.27236,"LORI:LORI1",0.165837479270315,"DRY",1,"Eurasia",99.8029312319347,0.141789608308563,0.0552791597567717,8,7,16,0,1.20111835303216,0.577615830480074
"2797","LORI:LORI1:LORI1_T14:1998","LORI:LORI1:LORI1_T14",1998,62.11508,12.27236,"LORI:LORI1",0.153374233128834,"DRY",1,"Eurasia",99.8029312319347,0.141789608308563,0.0552791597567717,7,7,16,0,0.780798103154183,0.40125085093638
"2798","LORI:LORI1:LORI1_T14:2011","LORI:LORI1:LORI1_T14",2011,62.11508,12.27236,"LORI:LORI1",0.106157112526539,"DRY",1,"Eurasia",99.8029312319347,0.141789608308563,0.0552791597567717,6,7,16,0,0.854593990634113,0.476957987559735
"2799","LORI:LORI1:LORI1_T15:1995","LORI:LORI1:LORI1_T15",1995,62.11508,12.27236,"LORI:LORI1",0.144508670520231,"DRY",1,"Eurasia",97.7664042052835,2.23359579471654,0,7,7,16,0,1.13965879104489,0.585668763585081
"2800","LORI:LORI1:LORI1_T15:1998","LORI:LORI1:LORI1_T15",1998,62.11508,12.27236,"LORI:LORI1",0.153139356814701,"DRY",1,"Eurasia",97.7664042052835,2.23359579471654,0,8,7,16,0,1.07015593247314,0.51463621891897
"2801","LORI:LORI1:LORI1_T15:2011","LORI:LORI1:LORI1_T15",2011,62.11508,12.27236,"LORI:LORI1",6.25,"DRY",1,"Eurasia",97.7664042052835,2.23359579471654,0,7,7,16,0,1.60608038294106,0.825362046505983
"2802","LORI:LORI1:LORI1_T16:1995","LORI:LORI1:LORI1_T16",1995,62.11508,12.27236,"LORI:LORI1",0.17825311942959,"DRY",1,"Eurasia",98.512280865222,1.48771913477796,0,5,6,16,0,0.986365577577954,0.612863391596252
"2803","LORI:LORI1:LORI1_T16:1998","LORI:LORI1:LORI1_T16",1998,62.11508,12.27236,"LORI:LORI1",0.207900207900208,"DRY",1,"Eurasia",98.512280865222,1.48771913477796,0,6,6,16,0,1.01315178048619,0.565450774998658
"2804","LORI:LORI1:LORI1_T16:2011","LORI:LORI1:LORI1_T16",2011,62.11508,12.27236,"LORI:LORI1",1.998001998002,"DRY",1,"Eurasia",98.512280865222,1.48771913477796,0,6,6,16,0,1.1894453496789,0.663842089357758
"2805","LORI:LORI1:LORI1_T17:1995","LORI:LORI1:LORI1_T17",1995,62.11508,12.27236,"LORI:LORI1",0.162866449511401,"DRY",1,"Eurasia",99.0819255294582,0.918074470541821,0,7,7,16,0,0.808764739672124,0.415622859084608
"2806","LORI:LORI1:LORI1_T17:1998","LORI:LORI1:LORI1_T17",1998,62.11508,12.27236,"LORI:LORI1",0.155763239875389,"DRY",1,"Eurasia",99.0819255294582,0.918074470541821,0,7,7,16,0,0.987494113885731,0.507471588225763
"2807","LORI:LORI1:LORI1_T17:2011","LORI:LORI1:LORI1_T17",2011,62.11508,12.27236,"LORI:LORI1",2.27272727272727,"DRY",1,"Eurasia",99.0819255294582,0.918074470541821,0,6,7,16,0,1.16091031437371,0.647916382924917
"2808","LORI:LORI1:LORI1_T18:1995","LORI:LORI1:LORI1_T18",1995,62.11508,12.27236,"LORI:LORI1",0.134770889487871,"DRY",1,"Eurasia",99.4617972593595,0.538202740640465,0,8,7,16,0,0.988010796353384,0.475132758747927
"2809","LORI:LORI1:LORI1_T18:1998","LORI:LORI1:LORI1_T18",1998,62.11508,12.27236,"LORI:LORI1",1.40646976090014,"DRY",1,"Eurasia",99.4617972593595,0.538202740640465,0,7,7,16,0,1.12373454069763,0.577485317728145
"2810","LORI:LORI1:LORI1_T18:2011","LORI:LORI1:LORI1_T18",2011,62.11508,12.27236,"LORI:LORI1",0.0733675715333822,"DRY",1,"Eurasia",99.4617972593595,0.538202740640465,0,7,7,16,0,0.957918341060633,0.492272647596641
"2811","LORI:LORI1:LORI1_T19:1995","LORI:LORI1:LORI1_T19",1995,62.11508,12.27236,"LORI:LORI1",0.151057401812689,"DRY",1,"Eurasia",98.7794937109302,1.22050628906979,0,7,7,16,0,1.2858848322975,0.660814083796092
"2812","LORI:LORI1:LORI1_T19:1998","LORI:LORI1:LORI1_T19",1998,62.11508,12.27236,"LORI:LORI1",0.199203187250996,"DRY",1,"Eurasia",98.7794937109302,1.22050628906979,0,7,7,16,0,1.01776812801634,0.523029353904362
"2813","LORI:LORI1:LORI1_T19:2011","LORI:LORI1:LORI1_T19",2011,62.11508,12.27236,"LORI:LORI1",3.3112582781457,"DRY",1,"Eurasia",98.7794937109302,1.22050628906979,0,7,7,16,0,1.30692626116797,0.671627239213716
"2814","LORI:LORI1:LORI1_T1:1995","LORI:LORI1:LORI1_T1",1995,62.11508,12.27236,"LORI:LORI1",0.0999000999000999,"DRY",1,"Eurasia",99.9103936603937,0.0896063396063396,0,6,6,16,0,1.24257851748102,0.693496274930453
"2815","LORI:LORI1:LORI1_T1:1998","LORI:LORI1:LORI1_T1",1998,62.11508,12.27236,"LORI:LORI1",0.168918918918919,"DRY",1,"Eurasia",99.9103936603937,0.0896063396063396,0,7,6,16,0,1.06039055074971,0.544932946294822
"2816","LORI:LORI1:LORI1_T1:2011","LORI:LORI1:LORI1_T1",2011,62.11508,12.27236,"LORI:LORI1",39.9042298483639,"DRY",1,"Eurasia",99.9103936603937,0.0896063396063396,0,5,6,16,0,0.690870612430894,0.429262046763909
"2817","LORI:LORI1:LORI1_T20:1995","LORI:LORI1:LORI1_T20",1995,62.11508,12.27236,"LORI:LORI1",0.150602409638554,"DRY",1,"Eurasia",99.4895749865337,0.510425013466313,0,8,7,16,0,1.11199744581977,0.53475773352179
"2818","LORI:LORI1:LORI1_T20:1998","LORI:LORI1:LORI1_T20",1998,62.11508,12.27236,"LORI:LORI1",0.120192307692308,"DRY",1,"Eurasia",99.4895749865337,0.510425013466313,0,7,7,16,0,1.15253405866359,0.592285342271902
"2819","LORI:LORI1:LORI1_T20:2011","LORI:LORI1:LORI1_T20",2011,62.11508,12.27236,"LORI:LORI1",1.10987791342952,"DRY",1,"Eurasia",99.4895749865337,0.510425013466313,0,6,7,16,0,0.796234834678259,0.444387122464212
"2820","LORI:LORI1:LORI1_T2:1995","LORI:LORI1:LORI1_T2",1995,62.11508,12.27236,"LORI:LORI1",0.13869625520111,"DRY",1,"Eurasia",99.8640271382638,0.135972861736167,0,6,6,16,0,0.893326799619453,0.498575179850634
"2821","LORI:LORI1:LORI1_T2:1998","LORI:LORI1:LORI1_T2",1998,62.11508,12.27236,"LORI:LORI1",0.1953125,"DRY",1,"Eurasia",99.8640271382638,0.135972861736167,0,7,6,16,0,1.22404575865874,0.629035086359452
"2822","LORI:LORI1:LORI1_T2:2011","LORI:LORI1:LORI1_T2",2011,62.11508,12.27236,"LORI:LORI1",0.073909830007391,"DRY",1,"Eurasia",99.8640271382638,0.135972861736167,0,6,6,16,0,0.769324080420249,0.429367944544307
"2823","LORI:LORI1:LORI1_T3:1995","LORI:LORI1:LORI1_T3",1995,62.11508,12.27236,"LORI:LORI1",0.136612021857924,"DRY",1,"Eurasia",99.9230457570873,0.0769542429127417,0,6,6,16,0,0.947878807582297,0.529021235194405
"2824","LORI:LORI1:LORI1_T3:1998","LORI:LORI1:LORI1_T3",1998,62.11508,12.27236,"LORI:LORI1",34.4202898550725,"DRY",1,"Eurasia",99.9230457570873,0.0769542429127417,0,4,6,16,0,0.668743653102189,0.482396575978248
"2825","LORI:LORI1:LORI1_T3:2011","LORI:LORI1:LORI1_T3",2011,62.11508,12.27236,"LORI:LORI1",1.88501413760603,"DRY",1,"Eurasia",99.9230457570873,0.0769542429127417,0,8,6,16,0,0.958443723236875,0.460914002161665
"2826","LORI:LORI1:LORI1_T4:1995","LORI:LORI1:LORI1_T4",1995,62.11508,12.27236,"LORI:LORI1",0.198807157057654,"DRY",1,"Eurasia",99.5774919066244,0.422508093375559,0,5,6,16,0,0.712045009649505,0.442418439474073
"2827","LORI:LORI1:LORI1_T4:1998","LORI:LORI1:LORI1_T4",1998,62.11508,12.27236,"LORI:LORI1",0.151285930408472,"DRY",1,"Eurasia",99.5774919066244,0.422508093375559,0,6,6,16,0,1.15420569349762,0.644174462766976
"2828","LORI:LORI1:LORI1_T4:2011","LORI:LORI1:LORI1_T4",2011,62.11508,12.27236,"LORI:LORI1",0.917431192660551,"DRY",1,"Eurasia",99.5774919066244,0.422508093375559,0,6,6,16,0,0.777917827321535,0.434164206011807
"2829","LORI:LORI1:LORI1_T5:1995","LORI:LORI1:LORI1_T5",1995,62.11508,12.27236,"LORI:LORI1",0.160513643659711,"DRY",1,"Eurasia",99.7329252657996,0.26707473420041,0,7,7,16,0,0.867417808268029,0.445764573810942
"2830","LORI:LORI1:LORI1_T5:1998","LORI:LORI1:LORI1_T5",1998,62.11508,12.27236,"LORI:LORI1",0.115874855156431,"DRY",1,"Eurasia",99.7329252657996,0.26707473420041,0,8,7,16,0,0.982780306755184,0.472617424946346
"2831","LORI:LORI1:LORI1_T5:2011","LORI:LORI1:LORI1_T5",2011,62.11508,12.27236,"LORI:LORI1",0.124223602484472,"DRY",1,"Eurasia",99.7329252657996,0.26707473420041,0,7,7,16,0,0.705204026973897,0.362403180494359
"2832","LORI:LORI1:LORI1_T6:1995","LORI:LORI1:LORI1_T6",1995,62.11508,12.27236,"LORI:LORI1",0.136612021857924,"DRY",1,"Eurasia",99.5725890811726,0.427410918827368,0,5,6,16,0,0.536104758232522,0.333100614873501
"2833","LORI:LORI1:LORI1_T6:1998","LORI:LORI1:LORI1_T6",1998,62.11508,12.27236,"LORI:LORI1",1.085776330076,"DRY",1,"Eurasia",99.5725890811726,0.427410918827368,0,6,6,16,0,0.856057924019699,0.477775024338794
"2834","LORI:LORI1:LORI1_T6:2011","LORI:LORI1:LORI1_T6",2011,62.11508,12.27236,"LORI:LORI1",0.0598444045481748,"DRY",1,"Eurasia",99.5725890811726,0.427410918827368,0,6,6,16,0,1.05005686783128,0.586047896419757
"2835","LORI:LORI1:LORI1_T7:1995","LORI:LORI1:LORI1_T7",1995,62.11508,12.27236,"LORI:LORI1",0.155763239875389,"DRY",1,"Eurasia",99.3811369313887,0.618863068611352,0,7,6,16,0,1.11420459548785,0.572587894681963
"2836","LORI:LORI1:LORI1_T7:1998","LORI:LORI1:LORI1_T7",1998,62.11508,12.27236,"LORI:LORI1",0.136612021857924,"DRY",1,"Eurasia",99.3811369313887,0.618863068611352,0,5,6,16,0,0.956971590950262,0.594599880838489
"2837","LORI:LORI1:LORI1_T7:2011","LORI:LORI1:LORI1_T7",2011,62.11508,12.27236,"LORI:LORI1",1.40845070422535,"DRY",1,"Eurasia",99.3811369313887,0.618863068611352,0,6,6,16,0,1.21056035420652,0.6756265977643
"2838","LORI:LORI1:LORI1_T8:1995","LORI:LORI1:LORI1_T8",1995,62.11508,12.27236,"LORI:LORI1",0.129533678756477,"DRY",1,"Eurasia",98.6769548965545,1.3230451034455,0,7,7,16,0,0.720140561507245,0.370079040831795
"2839","LORI:LORI1:LORI1_T8:1998","LORI:LORI1:LORI1_T8",1998,62.11508,12.27236,"LORI:LORI1",3.2258064516129,"DRY",1,"Eurasia",98.6769548965545,1.3230451034455,0,6,7,16,0,1.37040459068303,0.764837364734813
"2840","LORI:LORI1:LORI1_T8:2011","LORI:LORI1:LORI1_T8",2011,62.11508,12.27236,"LORI:LORI1",0.242130750605327,"DRY",1,"Eurasia",98.6769548965545,1.3230451034455,0,8,7,16,0,1.18994835500721,0.572244196894292
"2841","LORI:LORI1:LORI1_T9:1995","LORI:LORI1:LORI1_T9",1995,62.11508,12.27236,"LORI:LORI1",0.1953125,"DRY",1,"Eurasia",99.8030178981728,0.196982101827194,0,7,7,16,0,1.39277759494829,0.715746097333655
"2842","LORI:LORI1:LORI1_T9:1998","LORI:LORI1:LORI1_T9",1998,62.11508,12.27236,"LORI:LORI1",0.111982082866741,"DRY",1,"Eurasia",99.8030178981728,0.196982101827194,0,6,7,16,0,0.914211207846541,0.510230990011406
"2843","LORI:LORI1:LORI1_T9:2011","LORI:LORI1:LORI1_T9",2011,62.11508,12.27236,"LORI:LORI1",0.088339222614841,"DRY",1,"Eurasia",99.8030178981728,0.196982101827194,0,7,7,16,0,1.02612510437229,0.527323990200908
"2844","LORI:LORI3:LORI3_T10:1995","LORI:LORI3:LORI3_T10",1995,62.11508,12.27236,"LORI:LORI3",3.20512820512821,"DRY",1,"Eurasia",95.5009716100289,4.49902838997109,0,6,5,16,0,0.788358905220843,0.43999148254006
"2845","LORI:LORI3:LORI3_T10:1998","LORI:LORI3:LORI3_T10",1998,62.11508,12.27236,"LORI:LORI3",3.69685767097967,"DRY",1,"Eurasia",95.5009716100289,4.49902838997109,0,6,5,16,0,1.27075474161116,0.709221725033573
"2846","LORI:LORI3:LORI3_T10:2011","LORI:LORI3:LORI3_T10",2011,62.11508,12.27236,"LORI:LORI3",19.047619047619,"DRY",1,"Eurasia",95.5009716100289,4.49902838997109,0,3,5,16,0,0.668017818660753,0.608056022630711
"2847","LORI:LORI3:LORI3_T11:1995","LORI:LORI3:LORI3_T11",1995,62.11508,12.27236,"LORI:LORI3",3.3003300330033,"DRY",1,"Eurasia",94.1562943551384,5.84370564486159,0,6,6,16,0,0.451308959533853,0.25188032617363
"2848","LORI:LORI3:LORI3_T11:1998","LORI:LORI3:LORI3_T11",1998,62.11508,12.27236,"LORI:LORI3",8.31024930747922,"DRY",1,"Eurasia",94.1562943551384,5.84370564486159,0,7,6,16,0,1.64807392609068,0.846942458720807
"2849","LORI:LORI3:LORI3_T11:2011","LORI:LORI3:LORI3_T11",2011,62.11508,12.27236,"LORI:LORI3",5.3134962805526,"DRY",1,"Eurasia",94.1562943551384,5.84370564486159,0,6,6,16,0,0.740423643147772,0.41323830339056
"2850","LORI:LORI3:LORI3_T12:1995","LORI:LORI3:LORI3_T12",1995,62.11508,12.27236,"LORI:LORI3",1.66389351081531,"DRY",1,"Eurasia",98.2673271394999,1.73267286050012,0,6,6,16,0,1.24029067381475,0.692219405068417
"2851","LORI:LORI3:LORI3_T12:1998","LORI:LORI3:LORI3_T12",1998,62.11508,12.27236,"LORI:LORI3",3.27868852459016,"DRY",1,"Eurasia",98.2673271394999,1.73267286050012,0,4,6,16,0,0.893915049605313,0.644823404520799
"2852","LORI:LORI3:LORI3_T12:2011","LORI:LORI3:LORI3_T12",2011,62.11508,12.27236,"LORI:LORI3",0.0890471950133571,"DRY",1,"Eurasia",98.2673271394999,1.73267286050012,0,7,6,16,0,0.887028202875504,0.45584232309294
"2853","LORI:LORI3:LORI3_T13:1995","LORI:LORI3:LORI3_T13",1995,62.11508,12.27236,"LORI:LORI3",2.93255131964809,"DRY",1,"Eurasia",96.7372017565644,3.26279824343555,0,7,6,16,0,1.51478741132075,0.778446739720299
"2854","LORI:LORI3:LORI3_T13:1998","LORI:LORI3:LORI3_T13",1998,62.11508,12.27236,"LORI:LORI3",3.43642611683849,"DRY",1,"Eurasia",96.7372017565644,3.26279824343555,0,5,6,16,0,1.03665850875167,0.644112146695884
"2855","LORI:LORI3:LORI3_T13:2011","LORI:LORI3:LORI3_T13",2011,62.11508,12.27236,"LORI:LORI3",0.0968054211035818,"DRY",1,"Eurasia",96.7372017565644,3.26279824343555,0,7,6,16,0,1.17558448998522,0.604130920718992
"2856","LORI:LORI3:LORI3_T14:1995","LORI:LORI3:LORI3_T14",1995,62.11508,12.27236,"LORI:LORI3",0.160771704180064,"DRY",1,"Eurasia",97.4024918988563,2.59750810114366,0,6,6,16,0,0.769141999163237,0.429266323059873
"2857","LORI:LORI3:LORI3_T14:1998","LORI:LORI3:LORI3_T14",1998,62.11508,12.27236,"LORI:LORI3",6.45161290322581,"DRY",1,"Eurasia",97.4024918988563,2.59750810114366,0,5,6,16,0,0.980376430569298,0.60914212533156
"2858","LORI:LORI3:LORI3_T14:2011","LORI:LORI3:LORI3_T14",2011,62.11508,12.27236,"LORI:LORI3",1.01936799184506,"DRY",1,"Eurasia",97.4024918988563,2.59750810114366,0,7,6,16,0,0.709441036294548,0.364580572560847
"2859","LORI:LORI3:LORI3_T15:1995","LORI:LORI3:LORI3_T15",1995,62.11508,12.27236,"LORI:LORI3",5.37634408602151,"DRY",1,"Eurasia",95.5522699363311,4.4477300636689,0,7,7,16,0,1.42454396472481,0.732070782104914
"2860","LORI:LORI3:LORI3_T15:1998","LORI:LORI3:LORI3_T15",1998,62.11508,12.27236,"LORI:LORI3",5.0761421319797,"DRY",1,"Eurasia",95.5522699363311,4.4477300636689,0,6,7,16,0,0.853154365085196,0.47615451724263
"2861","LORI:LORI3:LORI3_T15:2011","LORI:LORI3:LORI3_T15",2011,62.11508,12.27236,"LORI:LORI3",0.084530853761623,"DRY",1,"Eurasia",95.5522699363311,4.4477300636689,0,8,7,16,0,1.03011612793071,0.495381143101794
"2862","LORI:LORI3:LORI3_T16:1995","LORI:LORI3:LORI3_T16",1995,62.11508,12.27236,"LORI:LORI3",0.127713920817369,"DRY",1,"Eurasia",97.6949852541468,2.30501474585315,0,7,6,16,0,1.27864478164428,0.657093433766728
"2863","LORI:LORI3:LORI3_T16:1998","LORI:LORI3:LORI3_T16",1998,62.11508,12.27236,"LORI:LORI3",3.84615384615385,"DRY",1,"Eurasia",97.6949852541468,2.30501474585315,0,4,6,16,0,1.00755544700748,0.726797623409176
"2864","LORI:LORI3:LORI3_T16:2011","LORI:LORI3:LORI3_T16",2011,62.11508,12.27236,"LORI:LORI3",1.96078431372549,"DRY",1,"Eurasia",97.6949852541468,2.30501474585315,0,8,6,16,0,1.35957640777894,0.653818047070767
"2865","LORI:LORI3:LORI3_T17:1995","LORI:LORI3:LORI3_T17",1995,62.11508,12.27236,"LORI:LORI3",0.203252032520325,"DRY",1,"Eurasia",97.205619670318,2.794380329682,0,6,6,16,0,1.24795528056837,0.696497103545949
"2866","LORI:LORI3:LORI3_T17:1998","LORI:LORI3:LORI3_T17",1998,62.11508,12.27236,"LORI:LORI3",7.89473684210526,"DRY",1,"Eurasia",97.205619670318,2.794380329682,0,6,6,16,0,1.27447048637538,0.711295521672036
"2867","LORI:LORI3:LORI3_T17:2011","LORI:LORI3:LORI3_T17",2011,62.11508,12.27236,"LORI:LORI3",0.0819000819000819,"DRY",1,"Eurasia",97.205619670318,2.794380329682,0,6,6,16,0,0.992769557775861,0.55407523991129
"2868","LORI:LORI3:LORI3_T18:1995","LORI:LORI3:LORI3_T18",1995,62.11508,12.27236,"LORI:LORI3",0.11441647597254,"DRY",1,"Eurasia",99.2657353417462,0.73426465825382,0,8,8,16,0,1.29516278550927,0.622841642599387
"2869","LORI:LORI3:LORI3_T18:1998","LORI:LORI3:LORI3_T18",1998,62.11508,12.27236,"LORI:LORI3",1.66389351081531,"DRY",1,"Eurasia",99.2657353417462,0.73426465825382,0,7,8,16,0,0.706847479996615,0.363247748278496
"2870","LORI:LORI3:LORI3_T18:2011","LORI:LORI3:LORI3_T18",2011,62.11508,12.27236,"LORI:LORI3",0.0718390804597701,"DRY",1,"Eurasia",99.2657353417462,0.73426465825382,0,8,8,16,0,1.31435476943584,0.632071035944615
"2871","LORI:LORI3:LORI3_T19:1995","LORI:LORI3:LORI3_T19",1995,62.11508,12.27236,"LORI:LORI3",2.69541778975741,"DRY",1,"Eurasia",97.6599192175266,2.3400807824734,0,6,6,16,0,1.30137036351111,0.726308628954408
"2872","LORI:LORI3:LORI3_T19:1998","LORI:LORI3:LORI3_T19",1998,62.11508,12.27236,"LORI:LORI3",2.84900284900285,"DRY",1,"Eurasia",97.6599192175266,2.3400807824734,0,7,6,16,0,1.1582646725882,0.595230295268516
"2873","LORI:LORI3:LORI3_T19:2011","LORI:LORI3:LORI3_T19",2011,62.11508,12.27236,"LORI:LORI3",1.06382978723404,"DRY",1,"Eurasia",97.6599192175266,2.3400807824734,0,5,6,16,0,0.826715565374652,0.513667261711472
"2874","LORI:LORI3:LORI3_T1:1995","LORI:LORI3:LORI3_T1",1995,62.11508,12.27236,"LORI:LORI3",0.199203187250996,"DRY",1,"Eurasia",98.7688734800123,1.23112651998771,0,7,6,16,0,1.26248059174128,0.648786683369825
"2875","LORI:LORI3:LORI3_T1:1998","LORI:LORI3:LORI3_T1",1998,62.11508,12.27236,"LORI:LORI3",3.15789473684211,"DRY",1,"Eurasia",98.7688734800123,1.23112651998771,0,5,6,16,0,0.474794076866963,0.295006146679426
"2876","LORI:LORI3:LORI3_T1:2011","LORI:LORI3:LORI3_T1",2011,62.11508,12.27236,"LORI:LORI3",3.32778702163062,"DRY",1,"Eurasia",98.7688734800123,1.23112651998771,0,6,6,16,0,1.15544455341883,0.644865883653809
"2877","LORI:LORI3:LORI3_T20:1995","LORI:LORI3:LORI3_T20",1995,62.11508,12.27236,"LORI:LORI3",2.03665987780041,"DRY",1,"Eurasia",97.7468194907592,2.25318050924084,0,7,7,16,0,1.22869158008673,0.631422566290239
"2878","LORI:LORI3:LORI3_T20:1998","LORI:LORI3:LORI3_T20",1998,62.11508,12.27236,"LORI:LORI3",6.63716814159292,"DRY",1,"Eurasia",97.7468194907592,2.25318050924084,0,9,7,16,0,1.638441404878,0.745686818624768
