"","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","ValueType","MOISTURE","LAT","LONG","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","CurrentRichness"
"1376","ZACKENBERG:SALIX_SITE:S2_CONT:2009","ZACKENBERG:SALIX_SITE:S2_CONT","ZACKENBERG:SALIX_SITE","ZACKENBERG","SALIX_SITE","S2_CONT",2009,"pf_all_XY","MOIST",74.47508063,-20.54053855,40,"HIGH","0.25","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",77.1929824561403,21.0526315789474,1.75438596491228,"Shrub-Dominated",83.2393483709273,0.87719298245614,15.8834586466165,6,5,6
"1377","ZACKENBERG:SALIX_SITE:S3_CONT:2009","ZACKENBERG:SALIX_SITE:S3_CONT","ZACKENBERG:SALIX_SITE","ZACKENBERG","SALIX_SITE","S3_CONT",2009,"pf_all_XY","MOIST",74.47508063,-20.54053855,40,"HIGH","0.25","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",66.6666666666667,26.1904761904762,7.14285714285714,"Shrub-Dominated",76.1904761904762,4.76190476190476,19.047619047619,7,6,7
"1378","ZACKENBERG:SALIX_SITE:S5_CONT:2009","ZACKENBERG:SALIX_SITE:S5_CONT","ZACKENBERG:SALIX_SITE","ZACKENBERG","SALIX_SITE","S5_CONT",2009,"pf_all_XY","MOIST",74.47508063,-20.54053855,40,"HIGH","0.25","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",48.8888888888889,8.88888888888889,42.2222222222222,"None",48.8888888888889,42.2222222222222,8.88888888888889,7,7,7
"1379","SADVENT:WET_POINTFRAME:WAUA:2005","SADVENT:WET_POINTFRAME:WAUA","SADVENT:WET_POINTFRAME","SADVENT","WET_POINTFRAME","WAUA",2005,"pf_all_plot","WET",78.1,16.04,25,"HIGH","0.5625","Arctic",78,16,"_78_16","Eurasia","Point-framing (sum)",0,73.3333333333333,26.6666666666667,"Graminoid-Dominated",0,21.5364583333333,78.4635416666667,5,6,5
"1380","SADVENT:WET_POINTFRAME:WBUA:2005","SADVENT:WET_POINTFRAME:WBUA","SADVENT:WET_POINTFRAME","SADVENT","WET_POINTFRAME","WBUA",2005,"pf_all_plot","WET",78.1,16.04,25,"HIGH","0.5625","Arctic",78,16,"_78_16","Eurasia","Point-framing (sum)",0,66.6666666666667,33.3333333333333,"Graminoid-Dominated",0,26.7857142857143,73.2142857142857,6,6,6
"1381","SADVENT:WET_POINTFRAME:WCUA:2005","SADVENT:WET_POINTFRAME:WCUA","SADVENT:WET_POINTFRAME","SADVENT","WET_POINTFRAME","WCUA",2005,"pf_all_plot","WET",78.1,16.04,25,"HIGH","0.5625","Arctic",78,16,"_78_16","Eurasia","Point-framing (sum)",0,95.4545454545455,4.54545454545455,"Graminoid-Dominated",0,4.05844155844156,95.9415584415584,2,2,2
"1382","SADVENT:WET_POINTFRAME:WDUA:2005","SADVENT:WET_POINTFRAME:WDUA","SADVENT:WET_POINTFRAME","SADVENT","WET_POINTFRAME","WDUA",2005,"pf_all_plot","WET",78.1,16.04,25,"HIGH","0.5625","Arctic",78,16,"_78_16","Eurasia","Point-framing (sum)",0,87.5,12.5,"Graminoid-Dominated",0,16.25,83.75,4,4,4
"1383","SADVENT:WET_POINTFRAME:WFUA:2005","SADVENT:WET_POINTFRAME:WFUA","SADVENT:WET_POINTFRAME","SADVENT","WET_POINTFRAME","WFUA",2005,"pf_all_plot","WET",78.1,16.04,25,"HIGH","0.5625","Arctic",78,16,"_78_16","Eurasia","Point-framing (sum)",0,100,0,"Graminoid-Dominated",0,0,100,2,2,2
"1384","THUFUVER:PALSA:PALSA2_10:2007","THUFUVER:PALSA:PALSA2_10","THUFUVER:PALSA","THUFUVER","PALSA","PALSA2_10",2007,"pf_all_plot","DRY",64.57,-18.6,600,"LOW","0.25","Subarctic",64.5,-18.5,"_64.5_-18.5","GreenIceLand","Point-framing (sum)",47.9166666666667,48.9583333333333,3.125,"None",73.3032942663284,2.18410326086956,24.5126024728021,10,6,10
"1385","THUFUVER:PALSA:PALSA2_11:2007","THUFUVER:PALSA:PALSA2_11","THUFUVER:PALSA","THUFUVER","PALSA","PALSA2_11",2007,"pf_all_plot","DRY",64.57,-18.6,600,"LOW","0.25","Subarctic",64.5,-18.5,"_64.5_-18.5","GreenIceLand","Point-framing (sum)",63.8297872340426,32.9787234042553,3.19148936170213,"Shrub-Dominated",74.7691360829844,5.16021231344828,20.0706516035673,8,7,8
"1386","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_11:2008","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_11","WOLFCREEK:WOLFCREEK","WOLFCREEK","WOLFCREEK","WOLFCREEK_CTL_11",2008,"pf_all_plot","DRY",61.56,-135.13,1526,"ALPINE","1","Alpine",61.5,-135,"_61.5_-135","North America-West","Point-framing (sum)",89.7727272727273,2.27272727272727,7.95454545454545,"Shrub-Dominated",87.3017812533942,6.50456174649723,6.19365700010861,7,7,7
"1387","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_15:2008","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_15","WOLFCREEK:WOLFCREEK","WOLFCREEK","WOLFCREEK","WOLFCREEK_CTL_15",2008,"pf_all_plot","DRY",61.56,-135.13,1526,"ALPINE","1","Alpine",61.5,-135,"_61.5_-135","North America-West","Point-framing (sum)",83.3333333333333,12.5,4.16666666666667,"Shrub-Dominated",83.3333333333333,4.16666666666667,12.5,9,9,9
"1388","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_5:2008","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_5","WOLFCREEK:WOLFCREEK","WOLFCREEK","WOLFCREEK","WOLFCREEK_CTL_5",2008,"pf_all_plot","DRY",61.56,-135.13,1526,"ALPINE","1","Alpine",61.5,-135,"_61.5_-135","North America-West","Point-framing (sum)",53.4090909090909,2.27272727272727,44.3181818181818,"Shrub-Dominated",62.2713696100793,34.4381991962637,3.290431193657,5,7,5
"1389","ZACKENBERG:CASSIOPE_SITE:C2_CONT:2007","ZACKENBERG:CASSIOPE_SITE:C2_CONT","ZACKENBERG:CASSIOPE_SITE","ZACKENBERG","CASSIOPE_SITE","C2_CONT",2007,"pf_all_plot","MOIST",74.47510333,-20.54284746,40,"HIGH","0.25","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (sum)",97.029702970297,2.97029702970297,0,"Shrub-Dominated",97.029702970297,0,2.97029702970297,4,4,4
"1390","KANGER:BASHFUL:B_GRAZED:2016","KANGER:BASHFUL:B_GRAZED","KANGER:BASHFUL","KANGER","BASHFUL","B_GRAZED",2016,"pf_all_plot","MOIST",67.10809,-50.3505,276,"LOW","0.25","Arctic",67,-50,"_67_-50","GreenIceLand","Point-framing (sum)",93.4210526315789,6.57894736842105,0,"Shrub-Dominated",93.4210526315789,0,6.57894736842105,2,2,2
"1391","KANGER:BASHFUL:A_GRAZED:2017","KANGER:BASHFUL:A_GRAZED","KANGER:BASHFUL","KANGER","BASHFUL","A_GRAZED",2017,"pf_all_plot","MOIST",67.10809,-50.3505,276,"LOW","0.25","Arctic",67,-50,"_67_-50","GreenIceLand","Point-framing (sum)",91.044776119403,5.97014925373134,2.98507462686567,"Shrub-Dominated",91.2411158493248,3.19740582800284,5.56147832267235,4,4,4
"1392","KANGER:DOPEY:B_GRAZED:2017","KANGER:DOPEY:B_GRAZED","KANGER:DOPEY","KANGER","DOPEY","B_GRAZED",2017,"pf_all_plot","MOIST",67.1103,-50.344,287,"LOW","0.25","Arctic",67,-50,"_67_-50","GreenIceLand","Point-framing (sum)",92.3076923076923,1.28205128205128,6.41025641025641,"Shrub-Dominated",94.0000552608311,3.85651525198939,2.14342948717949,5,4,5
"1393","KANGER:DOPEY:C_GRAZED:2017","KANGER:DOPEY:C_GRAZED","KANGER:DOPEY","KANGER","DOPEY","C_GRAZED",2017,"pf_all_plot","MOIST",67.1103,-50.344,287,"LOW","0.25","Arctic",67,-50,"_67_-50","GreenIceLand","Point-framing (sum)",96.875,3.125,0,"Shrub-Dominated",94.53125,2.34375,3.125,2,3,2
"1394","KANGER:SNEEZY:A_GRAZED:2016","KANGER:SNEEZY:A_GRAZED","KANGER:SNEEZY","KANGER","SNEEZY","A_GRAZED",2016,"pf_all_plot","MOIST",67.11377,-50.337,301,"LOW","0.25","Arctic",67,-50,"_67_-50","GreenIceLand","Point-framing (sum)",92.2222222222222,6.66666666666667,1.11111111111111,"Shrub-Dominated",94.3253968253968,0.555555555555556,5.11904761904762,3,2,3
"1395","KANGER:SNEEZY:G_GRAZED:2016","KANGER:SNEEZY:G_GRAZED","KANGER:SNEEZY","KANGER","SNEEZY","G_GRAZED",2016,"pf_all_plot","MOIST",67.11377,-50.337,301,"LOW","0.25","Arctic",67,-50,"_67_-50","GreenIceLand","Point-framing (sum)",94.8717948717949,5.12820512820513,0,"Shrub-Dominated",93.8951439497357,0.141843971631206,5.96301207863308,3,3,3
"1396","KANGER:SNEEZY:B_GRAZED:2017","KANGER:SNEEZY:B_GRAZED","KANGER:SNEEZY","KANGER","SNEEZY","B_GRAZED",2017,"pf_all_plot","MOIST",67.11377,-50.337,301,"LOW","0.25","Arctic",67,-50,"_67_-50","GreenIceLand","Point-framing (sum)",90.1639344262295,8.19672131147541,1.63934426229508,"Shrub-Dominated",90.1639344262295,1.63934426229508,8.19672131147541,3,3,3
"1397","KANGER:SNEEZY:C_GRAZED:2017","KANGER:SNEEZY:C_GRAZED","KANGER:SNEEZY","KANGER","SNEEZY","C_GRAZED",2017,"pf_all_plot","MOIST",67.11377,-50.337,301,"LOW","0.25","Arctic",67,-50,"_67_-50","GreenIceLand","Point-framing (sum)",91.6666666666667,8.33333333333333,0,"Shrub-Dominated",92.5546448087432,0,7.44535519125683,2,2,2
"1398","KANGER:SNEEZY:D_GRAZED:2017","KANGER:SNEEZY:D_GRAZED","KANGER:SNEEZY","KANGER","SNEEZY","D_GRAZED",2017,"pf_all_plot","MOIST",67.11377,-50.337,301,"LOW","0.25","Arctic",67,-50,"_67_-50","GreenIceLand","Point-framing (sum)",94.4444444444445,4.62962962962963,0.925925925925926,"Shrub-Dominated",92.3732723180237,0.896844441964147,6.72988324001215,4,4,4
"1399","KANGER:SNEEZY:F_GRAZED:2017","KANGER:SNEEZY:F_GRAZED","KANGER:SNEEZY","KANGER","SNEEZY","F_GRAZED",2017,"pf_all_plot","MOIST",67.11377,-50.337,301,"LOW","0.25","Arctic",67,-50,"_67_-50","GreenIceLand","Point-framing (sum)",93.1623931623932,6.83760683760684,0,"Shrub-Dominated",91.6262416262416,0,8.37375837375837,3,3,3
"1400","NAKKALA:8:38_p38s149b:2002","NAKKALA:8:38_p38s149b","NAKKALA:8","NAKKALA","8","38_p38s149b",2002,"pf_all_plot","",68.837306,23.80475,NA,"","0.25",NA,68.5,23.5,"_68.5_23.5","Eurasia","Point-framing (sum)",1.35135135135135,98.6486486486486,0,"Graminoid-Dominated",1.35135135135135,0,98.6486486486486,6,6,6
"1401","NAKKALA:8:38_p38s151b:2002","NAKKALA:8:38_p38s151b","NAKKALA:8","NAKKALA","8","38_p38s151b",2002,"pf_all_plot","",68.837306,23.80475,NA,"","0.25",NA,68.5,23.5,"_68.5_23.5","Eurasia","Point-framing (sum)",0,100,0,"Graminoid-Dominated",0,0,100,3,3,3
"1402","NAKKALA:8:38_p38s152b:2002","NAKKALA:8:38_p38s152b","NAKKALA:8","NAKKALA","8","38_p38s152b",2002,"pf_all_plot","",68.837306,23.80475,NA,"","0.25",NA,68.5,23.5,"_68.5_23.5","Eurasia","Point-framing (sum)",2.85714285714286,97.1428571428571,0,"Graminoid-Dominated",2.85714285714286,0,97.1428571428571,5,5,5
"1403","SADVENT:MES_POINTFRAME:DGUA:2005","SADVENT:MES_POINTFRAME:DGUA","SADVENT:MES_POINTFRAME","SADVENT","MES_POINTFRAME","DGUA",2005,"pf_all_plot","MOIST",78.19,15.93,30,"HIGH","0.5625","Arctic",78,15.5,"_78_15.5","Eurasia","Point-framing (sum)",74.6478873239437,9.85915492957747,15.4929577464789,"Shrub-Dominated",75.0432419075859,12.1324437855201,12.824314306894,4,4,4
"1404","ZACKENBERG:CASSIOPE_SITE:C1_CONT:2009","ZACKENBERG:CASSIOPE_SITE:C1_CONT","ZACKENBERG:CASSIOPE_SITE","ZACKENBERG","CASSIOPE_SITE","C1_CONT",2009,"pf_all_XY","MOIST",74.47510333,-20.54284746,40,"HIGH","0.25","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",92.0454545454545,3.40909090909091,4.54545454545455,"Shrub-Dominated",92.9201150531426,3.40882359230983,3.67106135454759,5,5,5
"1405","ZACKENBERG:CASSIOPE_SITE:C3_CONT:2009","ZACKENBERG:CASSIOPE_SITE:C3_CONT","ZACKENBERG:CASSIOPE_SITE","ZACKENBERG","CASSIOPE_SITE","C3_CONT",2009,"pf_all_XY","MOIST",74.47510333,-20.54284746,40,"HIGH","0.25","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",90.1639344262295,6.55737704918033,3.27868852459016,"Shrub-Dominated",88.8449673893883,1.86798578059816,9.28704683001351,6,6,6
"1406","ZACKENBERG:CASSIOPE_SITE:C4_CONT:2009","ZACKENBERG:CASSIOPE_SITE:C4_CONT","ZACKENBERG:CASSIOPE_SITE","ZACKENBERG","CASSIOPE_SITE","C4_CONT",2009,"pf_all_XY","MOIST",74.47510333,-20.54284746,40,"HIGH","0.25","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",89.7435897435898,8.97435897435897,1.28205128205128,"Shrub-Dominated",92.0388468544206,0.427350427350427,7.53380271822895,4,4,4
"1407","ZACKENBERG:CASSIOPE_SITE:C5_CONT:2009","ZACKENBERG:CASSIOPE_SITE:C5_CONT","ZACKENBERG:CASSIOPE_SITE","ZACKENBERG","CASSIOPE_SITE","C5_CONT",2009,"pf_all_XY","MOIST",74.47510333,-20.54284746,40,"HIGH","0.25","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",94.3661971830986,5.63380281690141,0,"Shrub-Dominated",95.155323475243,0.308641975308642,4.53603454944836,5,5,5
"1408","ZACKENBERG:ABRASION PLATEAU:A1:2008","ZACKENBERG:ABRASION PLATEAU:A1","ZACKENBERG:ABRASION PLATEAU","ZACKENBERG","ABRASION PLATEAU","A1",2008,"pf_top_XY","DRY",74.47427,-20.52895,80,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",10,90,0,"Graminoid-Dominated",5,0,95,3,3,3
"1409","ZACKENBERG:ABRASION PLATEAU:A2:2008","ZACKENBERG:ABRASION PLATEAU:A2","ZACKENBERG:ABRASION PLATEAU","ZACKENBERG","ABRASION PLATEAU","A2",2008,"pf_top_XY","DRY",74.47427,-20.52895,80,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",6.66666666666667,93.3333333333333,0,"Graminoid-Dominated",3.33333333333333,0,96.6666666666667,3,2,3
"1410","ZACKENBERG:ABRASION PLATEAU:A5:2008","ZACKENBERG:ABRASION PLATEAU:A5","ZACKENBERG:ABRASION PLATEAU","ZACKENBERG","ABRASION PLATEAU","A5",2008,"pf_top_XY","DRY",74.47427,-20.52895,80,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",5,90,5,"Graminoid-Dominated",2.5,12.5,85,4,4,4
"1411","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C1:1997","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C1","ZACKENBERG:CASSIOPE TETRAGONA HEATH","ZACKENBERG","CASSIOPE TETRAGONA HEATH","C1",1997,"pf_top_XY","MOIST",74.47427,-20.52895,35,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",97.1428571428571,2.85714285714286,0,"Shrub-Dominated",97.1428571428571,0,2.85714285714286,3,3,3
"1412","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C5:1997","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C5","ZACKENBERG:CASSIOPE TETRAGONA HEATH","ZACKENBERG","CASSIOPE TETRAGONA HEATH","C5",1997,"pf_top_XY","MOIST",74.47427,-20.52895,35,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",84.375,9.375,6.25,"Shrub-Dominated",84.375,6.25,9.375,6,6,6
"1413","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C2:2008","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C2","ZACKENBERG:CASSIOPE TETRAGONA HEATH","ZACKENBERG","CASSIOPE TETRAGONA HEATH","C2",2008,"pf_top_XY","MOIST",74.47427,-20.52895,35,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",97.4358974358974,2.56410256410256,0,"Shrub-Dominated",98.7179487179487,0,1.28205128205128,3,2,3
"1414","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C3:2008","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C3","ZACKENBERG:CASSIOPE TETRAGONA HEATH","ZACKENBERG","CASSIOPE TETRAGONA HEATH","C3",2008,"pf_top_XY","MOIST",74.47427,-20.52895,35,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",97.1428571428572,2.85714285714286,0,"Shrub-Dominated",97.1428571428571,0,2.85714285714286,4,4,4
"1415","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C4:2008","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C4","ZACKENBERG:CASSIOPE TETRAGONA HEATH","ZACKENBERG","CASSIOPE TETRAGONA HEATH","C4",2008,"pf_top_XY","MOIST",74.47427,-20.52895,35,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",94.7368421052632,2.63157894736842,2.63157894736842,"Shrub-Dominated",97.3684210526316,1.31578947368421,1.31578947368421,5,4,5
"1416","ZACKENBERG:FEN:F1:2008","ZACKENBERG:FEN:F1","ZACKENBERG:FEN","ZACKENBERG","FEN","F1",2008,"pf_top_XY","WET",74.47427,-20.52895,30,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",25,63.6363636363636,11.3636363636364,"Graminoid-Dominated",15.6914893617021,5.68181818181818,78.6266924564797,7,5,7
"1417","ZACKENBERG:FEN:F2:2008","ZACKENBERG:FEN:F2","ZACKENBERG:FEN","ZACKENBERG","FEN","F2",2008,"pf_top_XY","WET",74.47427,-20.52895,30,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",11.4285714285714,68.5714285714286,20,"Graminoid-Dominated",6.46055437100213,10,83.5394456289979,5,4,5
"1418","ZACKENBERG:FEN:F3:2008","ZACKENBERG:FEN:F3","ZACKENBERG:FEN","ZACKENBERG","FEN","F3",2008,"pf_top_XY","WET",74.47427,-20.52895,30,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",27.2727272727273,54.5454545454545,18.1818181818182,"Graminoid-Dominated",13.6363636363636,13.2575757575758,73.1060606060606,4,3,4
"1419","ZACKENBERG:FEN:F4:2008","ZACKENBERG:FEN:F4","ZACKENBERG:FEN","ZACKENBERG","FEN","F4",2008,"pf_top_XY","WET",74.47427,-20.52895,30,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",19.2307692307692,80.7692307692308,0,"Graminoid-Dominated",9.61538461538462,0,90.3846153846154,2,2,2
"1420","ZACKENBERG:FEN:F5:2008","ZACKENBERG:FEN:F5","ZACKENBERG:FEN","ZACKENBERG","FEN","F5",2008,"pf_top_XY","WET",74.47427,-20.52895,30,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",7.5,82.5,10,"Graminoid-Dominated",3.75,5,91.25,3,2,3
"1421","ZACKENBERG:GRASSLAND:G1:2008","ZACKENBERG:GRASSLAND:G1","ZACKENBERG:GRASSLAND","ZACKENBERG","GRASSLAND","G1",2008,"pf_top_XY","MOIST",74.47427,-20.52895,45,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",17.6470588235294,76.4705882352941,5.88235294117647,"Graminoid-Dominated",10.8235294117647,6.94117647058824,82.2352941176471,4,4,4
"1422","ZACKENBERG:GRASSLAND:G2:2008","ZACKENBERG:GRASSLAND:G2","ZACKENBERG:GRASSLAND","ZACKENBERG","GRASSLAND","G2",2008,"pf_top_XY","MOIST",74.47427,-20.52895,45,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",8.69565217391304,91.304347826087,0,"Graminoid-Dominated",4.34782608695652,0,95.6521739130435,4,4,4
"1423","ZACKENBERG:GRASSLAND:G3:2008","ZACKENBERG:GRASSLAND:G3","ZACKENBERG:GRASSLAND","ZACKENBERG","GRASSLAND","G3",2008,"pf_top_XY","MOIST",74.47427,-20.52895,45,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",0,84.2105263157895,15.7894736842105,"Graminoid-Dominated",0,9.36532507739938,90.6346749226006,3,3,3
"1424","ZACKENBERG:GRASSLAND:G4:2008","ZACKENBERG:GRASSLAND:G4","ZACKENBERG:GRASSLAND","ZACKENBERG","GRASSLAND","G4",2008,"pf_top_XY","MOIST",74.47427,-20.52895,45,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",11.1111111111111,88.8888888888889,0,"Graminoid-Dominated",5.55555555555556,0,94.4444444444444,2,2,2
"1425","ZACKENBERG:GRASSLAND:G5:2008","ZACKENBERG:GRASSLAND:G5","ZACKENBERG:GRASSLAND","ZACKENBERG","GRASSLAND","G5",2008,"pf_top_XY","MOIST",74.47427,-20.52895,45,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",6.06060606060606,78.7878787878788,15.1515151515152,"Graminoid-Dominated",5.35588442565187,7.57575757575758,87.0683579985906,5,4,5
"1426","ZACKENBERG:OPEN DRYAS VEGETATION:O4:2008","ZACKENBERG:OPEN DRYAS VEGETATION:O4","ZACKENBERG:OPEN DRYAS VEGETATION","ZACKENBERG","OPEN DRYAS VEGETATION","O4",2008,"pf_top_XY","DRY",74.47427,-20.52895,30,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",31.5789473684211,68.4210526315789,0,"Graminoid-Dominated",31.5789473684211,0,68.4210526315789,5,5,5
"1427","ZACKENBERG:SALIX ARCTICA SNOWBED:S1:2008","ZACKENBERG:SALIX ARCTICA SNOWBED:S1","ZACKENBERG:SALIX ARCTICA SNOWBED","ZACKENBERG","SALIX ARCTICA SNOWBED","S1",2008,"pf_top_XY","MOIST",74.47427,-20.52895,45,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",89.4736842105263,10.5263157894737,0,"Shrub-Dominated",80.7368421052632,4,15.2631578947368,3,4,3
"1428","ZACKENBERG:SALIX ARCTICA SNOWBED:S2:2008","ZACKENBERG:SALIX ARCTICA SNOWBED:S2","ZACKENBERG:SALIX ARCTICA SNOWBED","ZACKENBERG","SALIX ARCTICA SNOWBED","S2",2008,"pf_top_XY","MOIST",74.47427,-20.52895,45,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",93.9393939393939,0,6.06060606060606,"Shrub-Dominated",84.469696969697,5.80808080808081,9.72222222222222,3,4,3
"1429","ZACKENBERG:SALIX ARCTICA SNOWBED:S3:2008","ZACKENBERG:SALIX ARCTICA SNOWBED:S3","ZACKENBERG:SALIX ARCTICA SNOWBED","ZACKENBERG","SALIX ARCTICA SNOWBED","S3",2008,"pf_top_XY","MOIST",74.47427,-20.52895,45,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",86.2068965517241,6.89655172413793,6.89655172413793,"Shrub-Dominated",87.5478927203065,3.44827586206897,9.00383141762452,3,4,3
"1430","ZACKENBERG:SALIX ARCTICA SNOWBED:S4:2008","ZACKENBERG:SALIX ARCTICA SNOWBED:S4","ZACKENBERG:SALIX ARCTICA SNOWBED","ZACKENBERG","SALIX ARCTICA SNOWBED","S4",2008,"pf_top_XY","MOIST",74.47427,-20.52895,45,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",73.9130434782609,21.7391304347826,4.34782608695652,"Shrub-Dominated",81.1872909698997,2.17391304347826,16.6387959866221,8,6,8
"1431","ZACKENBERG:SALIX ARCTICA SNOWBED:S5:2008","ZACKENBERG:SALIX ARCTICA SNOWBED:S5","ZACKENBERG:SALIX ARCTICA SNOWBED","ZACKENBERG","SALIX ARCTICA SNOWBED","S5",2008,"pf_top_XY","MOIST",74.47427,-20.52895,45,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",85.2941176470588,5.88235294117647,8.8235294117647,"Shrub-Dominated",74.1285403050109,11.8191721132898,14.0522875816993,5,5,5
"1432","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V2:2008","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V2","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH","ZACKENBERG","VACCINIUM ULIGONOSUM HEATH","V2",2008,"pf_top_XY","MOIST",74.47427,-20.52895,10,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",96.6666666666667,1.66666666666667,1.66666666666667,"Shrub-Dominated",96.6666666666667,1.66666666666667,1.66666666666667,6,6,6
"1433","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V4:2008","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V4","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH","ZACKENBERG","VACCINIUM ULIGONOSUM HEATH","V4",2008,"pf_top_XY","MOIST",74.47427,-20.52895,10,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",100,0,0,"Shrub-Dominated",100,0,0,3,3,3
"1434","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V5:2008","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V5","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH","ZACKENBERG","VACCINIUM ULIGONOSUM HEATH","V5",2008,"pf_top_XY","MOIST",74.47427,-20.52895,10,"HIGH","0.5625","Arctic",74,-20.5,"_74_-20.5","GreenIceLand","Point-framing (XY)",100,0,0,"Shrub-Dominated",100,0,0,4,4,4
"1435","FINSE:NFINSE:11:1997","FINSE:NFINSE:11","FINSE:NFINSE","FINSE","NFINSE","11",1997,"pf_topbot_XY","MOIST",60.61497203,7.5197935,1500,"ALPINE","0.36","Alpine",60.5,7.5,"_60.5_7.5","Eurasia","Point-framing (XY)",27.1844660194175,48.5436893203884,24.2718446601942,"None",27.1844660194175,24.2718446601942,48.5436893203884,10,10,10
