"","X","SiteSubsitePlot","duration","richness","richness_change","Jaccard","BrayCurtis","richness_change_abs","SiteSubsite","MOISTURE","LAT","LONG","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","MeanRichness"
"761",761,"TOOLIK:TUSSOCKGRID:26",18,8,2,0,0.252621359223301,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",50.4253960143076,48.1632411665626,1.41136281912981,8
"762",762,"TOOLIK:TUSSOCKGRID:27",18,10,0,0.2,0.14655737704918,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",62.6911174305788,36.5486784877886,0.760204081632653,9
"763",763,"TOOLIK:TUSSOCKGRID:28",18,8,0,0.25,0.22014652014652,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",53.7350996061753,42.7173812634441,3.54751913038068,8
"764",764,"TOOLIK:TUSSOCKGRID:29",18,8,3,0,0.423529411764706,3,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",63.4477075653546,22.94839765428,13.6038947803654,8
"765",765,"TOOLIK:TUSSOCKGRID:30",18,6,0,0,0.0631299734748011,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",52.7375372545948,47.2624627454052,0,6
"766",766,"TOOLIK:TUSSOCKGRID:31",18,9,1,0.25,0.220672478206725,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",57.453001314763,40.8753811994348,1.6716174858022,8
"767",767,"TOOLIK:TUSSOCKGRID:32",18,10,-2,0,0.215795328142381,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",59.6806175890824,34.9797056962385,5.3396767146792,10
"768",768,"TOOLIK:TUSSOCKGRID:33",18,9,-2,0,0.2,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",62.0891958361931,34.82884351407,3.0819606497369,8
"769",769,"TOOLIK:TUSSOCKGRID:34",18,11,-1,0.2,0.281385281385281,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",60.7808857808858,33.7003274503274,5.51878676878677,10
"770",770,"TOOLIK:TUSSOCKGRID:35",18,8,2,0,0.15,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",52.7794481285827,42.357067925518,4.86348394589937,7
"771",771,"TOOLIK:TUSSOCKGRID:36",18,5,0,0.4,0.118729096989967,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",73.0220685111989,25.7395865004561,1.23834498834499,4
"772",772,"TOOLIK:TUSSOCKGRID:37",18,10,-2,0.25,0.336559139784946,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",57.8684247363673,39.0646224116299,3.06695285200278,9
"773",773,"TOOLIK:TUSSOCKGRID:38",18,9,1,0,0.129578246392897,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",60.9756690936333,34.6899766195787,4.33435428678809,8
"774",774,"TOOLIK:TUSSOCKGRID:39",18,11,1,0.2,0.20109096270087,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",45.3445401543995,50.0921554113323,4.56330443426825,10
"775",775,"TOOLIK:TUSSOCKGRID:40",18,8,-1,0,0.209508881922675,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",58.9346716501889,41.0653283498111,0,7
"776",776,"TOOLIK:TUSSOCKGRID:41",18,10,1,0,0.351093951093951,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",56.1457967707968,34.0627473348062,9.79145589439707,9
"777",777,"TOOLIK:TUSSOCKGRID:42",18,12,3,0,0.341304347826087,3,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",63.9541216221704,29.3592581161315,6.68662026169803,10
"778",778,"TOOLIK:TUSSOCKGRID:43",18,10,2,0,0.150561520424534,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",71.7633404608232,23.2589415782115,4.97771796096538,10
"779",779,"TOOLIK:TUSSOCKGRID:44",18,7,1,0,0.214477812640072,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",90.5451460915431,9.45485390845694,0,6
"780",780,"TOOLIK:TUSSOCKGRID:45",18,10,-2,0.5,0.277647058823529,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",74.7825283959738,16.3677855757688,8.84968602825746,8
"781",781,"TOOLIK:TUSSOCKGRID:46",18,9,0,0,0.241958041958042,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",64.3519589999042,26.6938883034773,8.95415269661845,10
"782",782,"TOOLIK:TUSSOCKGRID:47",18,9,0,0.222222222222222,0.185227272727273,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",77.3583052749719,21.4071268237935,1.23456790123457,8
"783",783,"TOOLIK:TUSSOCKGRID:48",18,8,1,0.285714285714286,0.173342175066313,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",56.1918493033338,41.814511033535,1.99363966313119,7
"784",784,"TOOLIK:TUSSOCKGRID:49",18,8,2,0,0.138997078870497,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",61.7433606585944,34.8665220444378,3.39011729696773,7
"785",785,"TOOLIK:TUSSOCKGRID:50",18,9,-5,0,0.158102766798419,5,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",50.2921547028712,49.0806179272072,0.627227369921597,6
"786",786,"TOOLIK:TUSSOCKGRID:52",18,12,-3,0,0.290135396518375,3,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",67.9977110296259,28.860537105218,3.14175186515612,10
"787",787,"TOOLIK:TUSSOCKGRID:53",18,10,-3,0.285714285714286,0.212747252747253,3,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",73.1512228373131,18.507622077171,8.34115508551599,8
"788",788,"TOOLIK:TUSSOCKGRID:55",18,11,-1,0.2,0.229875283446712,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",51.0649669472309,38.5667685153157,10.3682645374534,9
"789",789,"TOOLIK:TUSSOCKGRID:56",18,13,-2,0,0.238139534883721,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",67.8006851090989,19.4069667717101,12.792348119191,13
"790",790,"TOOLIK:TUSSOCKGRID:57",18,13,0,0.461538461538462,0.306547619047619,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",56.4568452380952,35.1491430623974,8.39401169950739,10
"791",791,"TOOLIK:TUSSOCKGRID:58",18,10,4,0,0.184518013631938,4,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",65.0756592212288,34.3553598300434,0.568980948727784,8
"792",792,"TOOLIK:TUSSOCKGRID:59",18,11,1,0,0.236965811965812,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",72.1170985876868,26.2419728963847,1.64092851592852,10
"793",793,"TOOLIK:TUSSOCKGRID:60",18,12,0,0.333333333333333,0.194444444444444,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",49.6173810889818,37.2010832445428,13.1815356664754,10
"794",794,"TOOLIK:TUSSOCKGRID:61",18,13,-2,0.363636363636364,0.31582469053195,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",79.8244256719081,4.93673562321103,15.2388387048809,12
"795",795,"TOOLIK:TUSSOCKGRID:62",18,5,-3,0,0.281684981684982,3,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",71.8946114126837,26.3959868779146,1.70940170940171,3
"796",796,"TOOLIK:TUSSOCKGRID:63",18,14,0,0.285714285714286,0.173076923076923,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",40.3366165084915,57.5358235514486,2.12755994005994,12
"797",797,"TOOLIK:TUSSOCKGRID:64",18,9,-1,0,0.186680469289165,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",58.1633885438233,35.4646882907752,6.37192316540143,9
"798",798,"TOOLIK:TUSSOCKGRID:65",18,7,-1,0.333333333333333,0.127199413489736,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",61.9519435340118,37.7792392616871,0.268817204301075,6
"799",799,"TOOLIK:TUSSOCKGRID:66",18,12,-1,0.181818181818182,0.16080309449254,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",56.2157946661308,41.799278472699,1.98492686117018,10
"800",800,"TOOLIK:TUSSOCKGRID:67",18,9,0,0.222222222222222,0.310064935064935,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",61.1427755556299,30.9988577788191,7.85836666555094,9
"801",801,"TOOLIK:TUSSOCKGRID:68",18,10,-1,0.444444444444444,0.432242990654206,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",55.7027387503802,40.6344990544633,3.66276219515651,7
"802",802,"TOOLIK:TUSSOCKGRID:69",18,10,4,0,0.30718085106383,4,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",65.5070391250334,28.9509030365932,5.54205783837335,10
"803",803,"TOOLIK:TUSSOCKGRID:70",18,10,-1,0.444444444444444,0.209968186638388,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",91.6363567503546,2.43570189089807,5.9279413587473,8
"804",804,"TOOLIK:TUSSOCKGRID:72",18,7,-3,0,0.310924369747899,3,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",59.565359915073,38.9640518496329,1.47058823529412,6
"805",805,"TOOLIK:TUSSOCKGRID:74",18,8,1,0.285714285714286,0.198581560283688,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",72.7440703504533,21.282928064843,5.97300158470371,7
"806",806,"TOOLIK:TUSSOCKGRID:75",18,10,-1,0.222222222222222,0.296326530612245,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",84.9399414938389,10.8242400408439,4.23581846531716,8
"807",807,"TOOLIK:TUSSOCKGRID:76",18,10,2,0,0.258241758241758,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",60.999185999186,37.0443445443445,1.95646945646946,10
"808",808,"TOOLIK:TUSSOCKGRID:77",18,11,1,0.4,0.163945578231292,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",81.2781080174005,0.81989247311828,17.9019995094812,8
"809",809,"TOOLIK:TUSSOCKGRID:78",18,10,3,0.285714285714286,0.225,3,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",73.6321548821549,17.0633417508418,9.30450336700337,6
"810",810,"TOOLIK:TUSSOCKGRID:79",18,10,0,0.4,0.200111482720178,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",65.2351271916489,32.41930171278,2.3455710955711,8
"811",811,"TOOLIK:TUSSOCKGRID:80",18,6,-1,0,0.21474358974359,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",97.4839743589744,0,2.51602564102564,5
"812",812,"TOOLIK:TUSSOCKGRID:81",18,5,-1,0,0.107142857142857,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",93.7318979470142,1.88492063492063,4.38318141806514,4
"813",813,"TOOLIK:TUSSOCKGRID:83",18,13,0,0.307692307692308,0.361042183622829,0,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",57.3260073260073,39.2860972162047,3.38789545778793,11
"814",814,"TOOLIK:TUSSOCKGRID:84",18,7,1,0.333333333333333,0.305429864253394,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",92.2365869424693,4.10795087265675,3.65546218487395,6
"815",815,"TOOLIK:TUSSOCKGRID:85",18,16,2,0.428571428571429,0.288896276595745,2,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",80.2121455794993,9.18431665605868,10.603537764442,12
"816",816,"TOOLIK:TUSSOCKGRID:51",12,12,4,0.25,0.282932416953035,4,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",95.8083926884795,0.782239102911919,3.40936820860858,10
"817",817,"TOOLIK:TUSSOCKGRID:54",12,12,1,0.545454545454545,0.223325062034739,1,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",86.8634054117925,1.0752688172043,12.0613257710032,9
"818",818,"TOOLIK:TUSSOCKGRID:82",6,15,-3,0.333333333333333,0.230959752321981,3,"TOOLIK:TUSSOCKGRID","MOIST",68.62,-149.61,1,"North America-West",75.9752321981424,4.45820433436533,19.5665634674923,12
"819",819,"ANWR:ATIGUN-A:1",10,6,1,0.4,0.0833333333333333,1,"ANWR:ATIGUN-A","DRY",68.4746405,-149.3521345,1,"North America-West",90.6746031746032,1.38888888888889,7.93650793650794,4
"820",820,"ANWR:ATIGUN-A:2",10,3,0,0,0.055921052631579,0,"ANWR:ATIGUN-A","DRY",68.4746405,-149.3521345,1,"North America-West",93.4595779990517,0,6.54042200094832,3
"821",821,"ANWR:ATIGUN-A:3",10,3,-1,0,0.05,1,"ANWR:ATIGUN-A","DRY",68.4746405,-149.3521345,1,"North America-West",87.4074074074074,1.85185185185185,10.7407407407407,3
"822",822,"ANWR:ATIGUN-A:4",10,5,-1,0.5,0.341176470588235,1,"ANWR:ATIGUN-A","DRY",68.4746405,-149.3521345,1,"North America-West",91.3725490196078,3.33333333333333,5.29411764705882,3
"823",823,"ANWR:ATIGUN-A:6",10,4,-1,0,0.0271493212669682,1,"ANWR:ATIGUN-A","DRY",68.4746405,-149.3521345,1,"North America-West",98.0524029704358,0,1.94759702956424,4
"824",824,"ANWR:ATIGUN-A:7",10,5,0,0.8,0.08,0,"ANWR:ATIGUN-A","DRY",68.4746405,-149.3521345,1,"North America-West",95.9435626102293,1.23456790123457,2.82186948853616,3
"825",825,"ANWR:ATIGUN-A:8",10,8,-3,0,0.103191489361702,3,"ANWR:ATIGUN-A","DRY",68.4746405,-149.3521345,1,"North America-West",85.0272776868522,1.58119658119658,13.3915257319513,7
"826",826,"ANWR:ATIGUN-A:9",10,5,-2,0,0.14039039039039,2,"ANWR:ATIGUN-A","DRY",68.4746405,-149.3521345,1,"North America-West",93.1306306306306,1.38888888888889,5.48048048048048,4
"827",827,"ANWR:ATIGUN-A:10",10,6,-1,0.4,0.126436781609195,1,"ANWR:ATIGUN-A","DRY",68.4746405,-149.3521345,1,"North America-West",95.2705938697318,2.53831417624521,2.19109195402299,4
"828",828,"ANWR:ATIGUN-A:5",5,3,-1,0,0.0833333333333334,1,"ANWR:ATIGUN-A","DRY",68.4746405,-149.3521345,1,"North America-West",77.5,0,22.5,2
"829",829,"ANWR:ATIGUN-B:1",10,5,-1,0,0.121483375959079,1,"ANWR:ATIGUN-B","MOIST",68.4759725,-149.352222,1,"North America-West",17.2341219096334,70.2072676896846,12.558610400682,5
"830",830,"ANWR:ATIGUN-B:2",10,5,2,0,0.166935483870968,2,"ANWR:ATIGUN-B","MOIST",68.4759725,-149.352222,1,"North America-West",37.5836320191159,44.7919155714855,17.6244524093986,4
"831",831,"ANWR:ATIGUN-B:3",10,6,-1,0.4,0.154761904761905,1,"ANWR:ATIGUN-B","MOIST",68.4759725,-149.352222,1,"North America-West",13.7896825396825,67.5595238095238,18.6507936507936,4
"832",832,"ANWR:ATIGUN-B:4",10,6,0,0.333333333333333,0.29868578255675,0,"ANWR:ATIGUN-B","MOIST",68.4759725,-149.352222,1,"North America-West",34.5280764635603,50.589406610912,14.8825169255277,5
"833",833,"ANWR:ATIGUN-B:5",10,7,1,0.333333333333333,0.13049853372434,1,"ANWR:ATIGUN-B","MOIST",68.4759725,-149.352222,1,"North America-West",36.7044811442095,53.8483305036785,9.44718835211195,5
"834",834,"ANWR:ATIGUN-B:6",10,4,0,0,0.258333333333333,0,"ANWR:ATIGUN-B","MOIST",68.4759725,-149.352222,1,"North America-West",40.7936507936508,55.4761904761905,3.73015873015873,4
"835",835,"ANWR:ATIGUN-B:7",10,6,-1,0,0.165413533834586,1,"ANWR:ATIGUN-B","MOIST",68.4759725,-149.352222,1,"North America-West",49.4254867939078,39.6645459803355,10.9099672257567,5
"836",836,"ANWR:ATIGUN-B:8",10,6,1,0.4,0.40625,1,"ANWR:ATIGUN-B","MOIST",68.4759725,-149.352222,1,"North America-West",21.9907407407407,66.7824074074074,11.2268518518519,4
"837",837,"ANWR:ATIGUN-B:9",5,5,0,0.4,0.134444444444445,0,"ANWR:ATIGUN-B","MOIST",68.4759725,-149.352222,1,"North America-West",73.1111111111111,15.5555555555556,11.3333333333333,4
"838",838,"ANWR:ATIGUN-B:10",5,6,1,0.4,0.296791443850267,1,"ANWR:ATIGUN-B","MOIST",68.4759725,-149.352222,1,"North America-West",73.2620320855615,22.9946524064171,3.74331550802139,4
"839",839,"ANWR:ATIGUN-C:1",10,7,2,0,0.208071084783414,2,"ANWR:ATIGUN-C","MOIST",68.454758,-149.319503,1,"North America-West",77.6061615787643,0,22.3938384212357,7
"840",840,"ANWR:ATIGUN-C:2",10,7,0,0.285714285714286,0.309590690208668,0,"ANWR:ATIGUN-C","MOIST",68.454758,-149.319503,1,"North America-West",76.2935783947576,0.33003300330033,23.3763886019421,7
"841",841,"ANWR:ATIGUN-C:3",10,11,3,0.25,0.210232558139535,3,"ANWR:ATIGUN-C","MOIST",68.454758,-149.319503,1,"North America-West",81.8740310077519,0.775193798449612,17.3507751937984,8
"842",842,"ANWR:ATIGUN-C:4",10,6,0,0.333333333333333,0.182142857142857,0,"ANWR:ATIGUN-C","MOIST",68.454758,-149.319503,1,"North America-West",86.6634050880626,0,13.3365949119374,5
"843",843,"ANWR:ATIGUN-C:5",10,7,1,0,0.221722587340021,1,"ANWR:ATIGUN-C","MOIST",68.454758,-149.319503,1,"North America-West",93.5697491966573,0,6.43025080334271,5
"844",844,"ANWR:ATIGUN-C:6",10,13,-3,0.4,0.232683982683983,3,"ANWR:ATIGUN-C","MOIST",68.454758,-149.319503,1,"North America-West",70.7169542785981,0.793650793650794,28.4893949277511,9
"845",845,"ANWR:ATIGUN-C:7",10,6,-1,0,0.137254901960784,1,"ANWR:ATIGUN-C","MOIST",68.454758,-149.319503,1,"North America-West",83.7697798417613,0,16.2302201582387,5
"846",846,"ANWR:ATIGUN-C:8",10,7,-1,0.333333333333333,0.285560344827586,1,"ANWR:ATIGUN-C","MOIST",68.454758,-149.319503,1,"North America-West",79.5748432601881,0,20.4251567398119,6
"847",847,"ANWR:ATIGUN-C:9",10,7,0,0.285714285714286,0.234022556390977,0,"ANWR:ATIGUN-C","MOIST",68.454758,-149.319503,1,"North America-West",69.8308270676692,0,30.1691729323308,6
"848",848,"ANWR:ATIGUN-C:10",10,4,0,0.5,0.238738738738739,0,"ANWR:ATIGUN-C","MOIST",68.454758,-149.319503,1,"North America-West",72.042042042042,0,27.957957957958,4
"849",849,"ANWR:JAGO-A:1",9,10,0,0.2,0.13921188630491,0,"ANWR:JAGO-A","MOIST",69.70312,-143.626875,1,"North America-West",48.8749399739315,48.6315961979679,2.49346382810058,10
"850",850,"ANWR:JAGO-A:2",9,8,-1,0,0.204997534111458,1,"ANWR:JAGO-A","MOIST",69.70312,-143.626875,1,"North America-West",69.3028531421059,30.2642464249936,0.432900432900433,8
"851",851,"ANWR:JAGO-A:3",9,11,0,0.363636363636364,0.185328683972621,0,"ANWR:JAGO-A","MOIST",69.70312,-143.626875,1,"North America-West",58.089366513274,36.6774970488341,5.23313643789184,9
"852",852,"ANWR:JAGO-A:4",9,8,-1,0,0.200300701637153,1,"ANWR:JAGO-A","MOIST",69.70312,-143.626875,1,"North America-West",58.0138681077103,38.498404489703,3.48772740258671,9
"853",853,"ANWR:JAGO-A:5",9,12,-4,0,0.142840066937605,4,"ANWR:JAGO-A","MOIST",69.70312,-143.626875,1,"North America-West",47.2083006044876,48.7244999601562,4.06719943535626,10
"854",854,"ANWR:JAGO-A:6",9,12,1,0.181818181818182,0.148888888888889,1,"ANWR:JAGO-A","MOIST",69.70312,-143.626875,1,"North America-West",48.3116995500173,45.4607130494981,6.2275874004846,10
"855",855,"ANWR:JAGO-A:7",9,13,-1,0.166666666666667,0.118791697553743,1,"ANWR:JAGO-A","MOIST",69.70312,-143.626875,1,"North America-West",66.3123010508874,29.2092908327156,4.47840811639704,11
"856",856,"ANWR:JAGO-A:8",9,11,-2,0,0.285584604212055,2,"ANWR:JAGO-A","MOIST",69.70312,-143.626875,1,"North America-West",48.0843291300808,41.196826654343,10.7188442155762,12
"857",857,"ANWR:JAGO-A:9",9,15,1,0.428571428571429,0.173091178650853,1,"ANWR:JAGO-A","MOIST",69.70312,-143.626875,1,"North America-West",61.8159130219916,28.7840375586854,9.40004941932295,12
"858",858,"ANWR:JAGO-A:10",9,12,2,0,0.169067796610169,2,"ANWR:JAGO-A","MOIST",69.70312,-143.626875,1,"North America-West",49.195805975467,39.7435995317351,11.0605944927979,12
"859",859,"ANWR:JAGO-B:1",9,14,-2,0.166666666666667,0.217582417582418,2,"ANWR:JAGO-B","MOIST",69.71159,-143.616045,1,"North America-West",51.2279025322504,33.7115782767957,15.060519190954,13
"860",860,"ANWR:JAGO-B:2",9,14,2,0.333333333333333,0.220849420849421,2,"ANWR:JAGO-B","MOIST",69.71159,-143.616045,1,"North America-West",48.9562733465172,44.8102457858555,6.23348086762721,12
"861",861,"ANWR:JAGO-B:3",9,12,0,0.333333333333333,0.186781609195402,0,"ANWR:JAGO-B","MOIST",69.71159,-143.616045,1,"North America-West",56.1474087517645,35.8035894333535,8.04900181488203,10
"862",862,"ANWR:JAGO-B:4",9,17,-1,0.25,0.233333333333333,1,"ANWR:JAGO-B","MOIST",69.71159,-143.616045,1,"North America-West",61.140056022409,33.0588235294118,5.80112044817927,15
"863",863,"ANWR:JAGO-B:5",9,17,0,0.235294117647059,0.162386891660553,0,"ANWR:JAGO-B","MOIST",69.71159,-143.616045,1,"North America-West",45.3251438675315,39.2745195217617,15.4003366107068,15
"864",864,"ANWR:JAGO-B:6",9,15,1,0.285714285714286,0.137931034482759,1,"ANWR:JAGO-B","MOIST",69.71159,-143.616045,1,"North America-West",68.2426576973685,22.2654590307842,9.49188327184722,14
"865",865,"ANWR:JAGO-B:7",9,13,-1,0.333333333333333,0.333333333333333,1,"ANWR:JAGO-B","MOIST",69.71159,-143.616045,1,"North America-West",40.1290582778786,55.5958862673926,4.27505545472878,10
"866",866,"ANWR:JAGO-B:8",9,18,-2,0.125,0.35691573926868,2,"ANWR:JAGO-B","MOIST",69.71159,-143.616045,1,"North America-West",54.4135311782371,29.513336866278,16.0731319554849,16
"867",867,"ANWR:JAGO-B:9",9,14,3,0.363636363636364,0.227720065609623,3,"ANWR:JAGO-B","MOIST",69.71159,-143.616045,1,"North America-West",53.6601664540429,20.0261223497965,26.3137111961606,11
"868",868,"ANWR:JAGO-B:10",9,12,1,0.181818181818182,0.242763157894737,1,"ANWR:JAGO-B","MOIST",69.71159,-143.616045,1,"North America-West",29.5414825231016,57.0758001874916,13.3827172894067,11
"869",869,"BROOKS:SHEEN-B:2",5,9,-2,0,0.244512899499422,2,"BROOKS:SHEEN-B","MOIST",68.5734993,-143.7246513,1,"North America-West",79.2645360030805,8.00924143242203,12.7262225644975,8
"870",870,"BROOKS:SHEEN-B:4",10,15,2,0.461538461538462,0.180412371134021,2,"BROOKS:SHEEN-B","MOIST",68.5734993,-143.7246513,1,"North America-West",82.834186728803,3.82330960796024,13.3425036632368,10
"871",871,"BROOKS:SHEEN-B:5",10,9,-1,0,0.0616600790513834,1,"BROOKS:SHEEN-B","MOIST",68.5734993,-143.7246513,1,"North America-West",95.5743531830488,1.76026871679046,2.66537810016071,9
"872",872,"BROOKS:SHEEN-B:6",10,14,-1,0.307692307692308,0.283150183150183,1,"BROOKS:SHEEN-B","MOIST",68.5734993,-143.7246513,1,"North America-West",80.1828984303211,6.41730548947044,13.3997960802085,12
"873",873,"BROOKS:SHEEN-B:7",10,16,0,0.25,0.176044474393531,0,"BROOKS:SHEEN-B","MOIST",68.5734993,-143.7246513,1,"North America-West",75.0058107738584,14.1644693152076,10.829719910934,14
"874",874,"BROOKS:SHEEN-B:8",10,14,1,0.153846153846154,0.284442085397499,1,"BROOKS:SHEEN-B","MOIST",68.5734993,-143.7246513,1,"North America-West",74.4003038548508,3.90875470533823,21.690941439811,12
"875",875,"BROOKS:SHEEN-B:9",10,12,-1,0.181818181818182,0.189350064350064,1,"BROOKS:SHEEN-B","MOIST",68.5734993,-143.7246513,1,"North America-West",72.9179640469963,9.38524930460414,17.6967866483996,11
"876",876,"BROOKS:SHEEN-B:10",10,16,-1,0.266666666666667,0.333447802197802,1,"BROOKS:SHEEN-B","MOIST",68.5734993,-143.7246513,1,"North America-West",68.768315018315,9.1025641025641,22.1291208791209,14
"877",877,"ENDALEN:BIS-H:BIS-H1",6,5,-3,0,0.839598997493734,3,"ENDALEN:BIS-H","MOIST",78.18557,15.74496,0.5625,"Eurasia",54.5112781954887,1.75438596491228,43.734335839599,4
"878",878,"ENDALEN:BIS-H:BIS-H2",6,9,-1,0.25,0.166666666666667,1,"ENDALEN:BIS-H","MOIST",78.18557,15.74496,0.5625,"Eurasia",23.8095238095238,22.6190476190476,53.5714285714286,8
"879",879,"ENDALEN:BIS-H:BIS-H3",6,7,0,0.571428571428571,0.688888888888889,0,"ENDALEN:BIS-H","MOIST",78.18557,15.74496,0.5625,"Eurasia",53.6507936507936,2.79365079365079,43.5555555555556,5
"880",880,"ENDALEN:BIS-H:BIS-H5",6,5,1,0,0.259090909090909,1,"ENDALEN:BIS-H","MOIST",78.18557,15.74496,0.5625,"Eurasia",7.34848484848485,47.9545454545455,44.6969696969697,4
"881",881,"ENDALEN:BIS-H:BIS-H4",6,6,-3,0,0.211764705882353,3,"ENDALEN:BIS-H","MOIST",78.18557,15.74496,0.5625,"Eurasia",11.0457516339869,69.6078431372549,19.3464052287582,4
"882",882,"ENDALEN:CAS-H:CAS-H1",6,4,1,0.666666666666667,0.191011235955056,1,"ENDALEN:CAS-H","MOIST",78.18557,15.74496,0.5625,"Eurasia",97.945205479452,0,2.05479452054794,2
